gene_id,transcript_1,transcript_2,num_junction_T1_only,num_junction_T2_only,num_junction_shared,prop_junction_diff,prop_junction_similar,junction_T1_only,junction_T2_only,junction_shared,num_ER_T1_only,num_ER_T2_only,num_ER_shared,prop_ER_diff,prop_ER_similar,ER_T1_only,ER_T2_only,ER_shared,num_fragment_T1_only,num_fragment_T2_only,num_fragment_shared,prop_fragment_diff,prop_fragment_similar,fragment_T1_only,fragment_T2_only,fragment_shared,num_fragment_singletons_T1_only,num_fragment_singletons_T2_only,num_fragment_singletons_shared,num_IR_fragment_T1,num_IR_fragment_T2,IR_fragment_T1,IR_fragment_T2,num_nt_shared,num_nt_T1_only,num_nt_T2_only,num_nt_diff,total_nt,prop_nt_diff,prop_nt_similar,num_nt_T1_only_in_shared_ER,num_nt_T2_only_in_shared_ER,num_nt_shared_in_shared_ER,total_nt_in_shared_ER,prop_nt_diff_in_shared_ER,prop_nt_similar_in_shared_ER,num_nt_T1_only_in_unique_ER,num_nt_T2_only_in_unique_ER,flag_FSM,flag_IR,flag_5_variation,flag_3_variation,flag_alt_donor_acceptor,flag_alt_exon,flag_no_shared_nt
gene:WBGene00021365,tr_gene:WBGene00021365_1,tr_gene:WBGene00021365_2,1,4,6,0.45454545454545453,0.5454545454545454,IV:3731760:3733644:+,IV:3726238:3726311:+|IV:3726379:3726446:+|IV:3731760:3732472:+|IV:3732726:3733644:+,IV:3726730:3726800:+|IV:3726971:3728169:+|IV:3728345:3729060:+|IV:3729325:3730179:+|IV:3730577:3731191:+|IV:3734170:3735161:+,0,3,8,0.2727272727272727,0.7272727272727273,,IV:3726111:3726248:+|IV:3726301:3726389:+|IV:3732462:3732736:+,IV:3726436:3726740:+|IV:3726790:3726981:+|IV:3728159:3728355:+|IV:3729050:3729335:+|IV:3730169:3730587:+|IV:3731181:3731770:+|IV:3733634:3734180:+|IV:3735151:3735495:+,0,4,8,0.3333333333333333,0.6666666666666667,,IV:3726111:3726248:+|IV:3726301:3726389:+|IV:3726436:3726637:+|IV:3732462:3732736:+,IV:3726637:3726740:+|IV:3726790:3726981:+|IV:3728159:3728355:+|IV:3729050:3729335:+|IV:3730169:3730587:+|IV:3731181:3731770:+|IV:3733634:3734180:+|IV:3735151:3735495:+,0,3,7,0,0,,,2672,0,700,700,3372,0.20759193357058126,0.7924080664294187,0,201,2672,2873,0.06996171249564914,0.9300382875043509,0,499,0,0,1,0,1,1,0
gene:WBGene00021366,tr_gene:WBGene00021366_1,tr_gene:WBGene00021366_2,1,1,2,0.5,0.5,IV:3723519:3724075:-,IV:3723528:3724075:-,IV:3724281:3725089:-|IV:3725226:3725297:-,0,0,4,0.0,1.0,,,IV:3722885:3723538:-|IV:3724065:3724291:-|IV:3725079:3725236:-|IV:3725287:3725350:-,0,1,4,0.2,0.8,,IV:3723529:3723538:-,IV:3722885:3723529:-|IV:3724065:3724291:-|IV:3725079:3725236:-|IV:3725287:3725350:-,0,0,3,0,0,,,1090,0,9,9,1099,0.00818926296633303,0.991810737033667,0,9,1090,1099,0.00818926296633303,0.991810737033667,0,0,0,0,0,0,1,0,0
gene:WBGene00021375,tr_gene:WBGene00021375_1,tr_gene:WBGene00021375_2,1,1,1,0.6666666666666666,0.33333333333333337,IV:3578727:3578795:+,IV:3578570:3578635:+,IV:3578950:3579023:+,0,1,2,0.3333333333333333,0.6666666666666667,,IV:3578445:3578580:+,IV:3578625:3578960:+|IV:3579013:3579531:+,0,2,3,0.4,0.6,,IV:3578445:3578580:+|IV:3578737:3578785:+,IV:3578625:3578737:+|IV:3578785:3578960:+|IV:3579013:3579531:+,0,1,1,0,1,,IV:3578737:3578785:+,805,0,183,183,988,0.18522267206477733,0.8147773279352226,0,48,805,853,0.05627198124267292,0.943728018757327,0,135,0,1,1,0,0,0,0
gene:WBGene00021421,tr_gene:WBGene00021421_1,tr_gene:WBGene00021421_2,1,3,1,0.8,0.19999999999999996,IV:2386645:2386732:+,IV:2384268:2385481:+|IV:2385673:2386597:+|IV:2386672:2386738:+,IV:2386791:2387702:+,0,2,3,0.4,0.6,,IV:2384012:2384278:+|IV:2385471:2385683:+,IV:2386587:2386682:+|IV:2386722:2386801:+|IV:2387692:2388089:+,1,3,3,0.5714285714285714,0.4285714285714286,IV:2386722:2386728:+,IV:2384012:2384278:+|IV:2385471:2385683:+|IV:2386655:2386682:+,IV:2386587:2386655:+|IV:2386728:2386801:+|IV:2387692:2388089:+,0,2,1,0,0,,,538,6,505,511,1049,0.4871306005719733,0.5128693994280267,6,27,538,571,0.05779334500875657,0.9422066549912435,0,478,0,0,1,0,1,1,0
gene:WBGene00021506,tr_gene:WBGene00021506_1,tr_gene:WBGene00021506_2,0,1,4,0.2,0.8,,IV:1746100:1746166:+,IV:1746312:1746385:+|IV:1746733:1748028:+|IV:1748307:1749833:+|IV:1750479:1751182:+,0,1,5,0.16666666666666666,0.8333333333333334,,IV:1746002:1746110:+,IV:1746156:1746322:+|IV:1746375:1746743:+|IV:1748018:1748317:+|IV:1749823:1750489:+|IV:1751172:1751633:+,0,2,5,0.2857142857142857,0.7142857142857143,,IV:1746002:1746110:+|IV:1746156:1746165:+,IV:1746165:1746322:+|IV:1746375:1746743:+|IV:1748018:1748317:+|IV:1749823:1750489:+|IV:1751172:1751633:+,0,1,4,0,0,,,1951,0,117,117,2068,0.05657640232108317,0.9434235976789168,0,9,1951,1960,0.004591836734693878,0.9954081632653061,0,108,0,0,1,0,1,1,0
gene:WBGene00021508,tr_gene:WBGene00021508_1,tr_gene:WBGene00021508_2,1,1,3,0.4,0.6,IV:1741422:1741495:-,IV:1741422:1741489:-,IV:1741613:1743956:-|IV:1744389:1745034:-|IV:1745290:1745358:-,0,0,5,0.0,1.0,,,IV:1740483:1741432:-|IV:1741479:1741623:-|IV:1743946:1744399:-|IV:1745024:1745300:-|IV:1745348:1745531:-,0,2,5,0.2857142857142857,0.7142857142857143,,IV:1740483:1741065:-|IV:1741479:1741485:-,IV:1741065:1741432:-|IV:1741485:1741623:-|IV:1743946:1744399:-|IV:1745024:1745300:-|IV:1745348:1745531:-,0,0,3,0,0,,,1417,0,588,588,2005,0.2932668329177057,0.7067331670822943,0,588,1417,2005,0.2932668329177057,0.7067331670822943,0,0,0,0,0,1,1,0,0
gene:WBGene00021512,tr_gene:WBGene00021512_1,tr_gene:WBGene00021512_2,0,6,2,0.75,0.25,,IV:1660380:1660448:+|IV:1660612:1660688:+|IV:1660807:1661575:+|IV:1661910:1663124:+|IV:1664528:1666523:+|IV:1667952:1669327:+,IV:1663360:1664445:+|IV:1666915:1667892:+,0,4,3,0.5714285714285714,0.4285714285714286,,IV:1660111:1660390:+|IV:1660438:1660622:+|IV:1660678:1660817:+|IV:1661565:1661920:+,IV:1663114:1663370:+|IV:1664435:1666925:+|IV:1667882:1670294:+,2,5,5,0.5833333333333334,0.41666666666666663,IV:1664538:1666513:+|IV:1667962:1669317:+,IV:1660111:1660390:+|IV:1660438:1660622:+|IV:1660678:1660817:+|IV:1661565:1661920:+|IV:1663114:1663142:+,IV:1663142:1663370:+|IV:1664435:1664538:+|IV:1666513:1666925:+|IV:1667882:1667962:+|IV:1669317:1670294:+,0,4,0,2,0,IV:1664538:1666513:+|IV:1667962:1669317:+,,1800,3330,985,4315,6115,0.705641864268193,0.294358135731807,3330,28,1800,5158,0.6510275300504071,0.34897246994959286,0,957,0,1,1,0,0,0,0
gene:WBGene00021538,tr_gene:WBGene00021538_1,tr_gene:WBGene00021538_2,1,1,5,0.2857142857142857,0.7142857142857143,IV:8104660:8105173:-,IV:8104666:8105173:-,IV:8105576:8105646:-|IV:8106041:8106150:-|IV:8106292:8106685:-|IV:8106912:8106977:-|IV:8107155:8107551:-,0,0,7,0.0,1.0,,,IV:8104317:8104676:-|IV:8105163:8105586:-|IV:8105636:8106051:-|IV:8106140:8106302:-|IV:8106675:8106922:-|IV:8106967:8107165:-|IV:8107541:8107600:-,0,2,7,0.2222222222222222,0.7777777777777778,,IV:8104317:8104323:-|IV:8104670:8104676:-,IV:8104323:8104670:-|IV:8105163:8105586:-|IV:8105636:8106051:-|IV:8106140:8106302:-|IV:8106675:8106922:-|IV:8106967:8107165:-|IV:8107541:8107600:-,0,0,6,0,0,,,1851,0,12,12,1863,0.00644122383252818,0.9935587761674718,0,12,1851,1863,0.00644122383252818,0.9935587761674718,0,0,0,0,0,1,1,0,0
gene:WBGene00021544,tr_gene:WBGene00021544_1,tr_gene:WBGene00021544_2,2,2,2,0.6666666666666666,0.33333333333333337,IV:7082642:7082705:-|IV:7083230:7083381:-,IV:7082431:7082509:-|IV:7084346:7084412:-,IV:7082837:7082905:-|IV:7083091:7083155:-,0,2,3,0.4,0.6,,IV:7082219:7082441:-|IV:7084402:7084682:-,IV:7082499:7082847:-|IV:7082895:7083101:-|IV:7083145:7084356:-,0,5,5,0.5,0.5,,IV:7082219:7082441:-|IV:7082652:7082695:-|IV:7083240:7083371:-|IV:7083693:7084356:-|IV:7084402:7084682:-,IV:7082499:7082652:-|IV:7082695:7082847:-|IV:7082895:7083101:-|IV:7083145:7083240:-|IV:7083371:7083693:-,0,2,1,0,2,,IV:7082652:7082695:-|IV:7083240:7083371:-,928,0,1339,1339,2267,0.5906484340538156,0.4093515659461844,0,837,928,1765,0.47422096317280454,0.5257790368271955,0,502,0,1,1,1,0,0,0
gene:WBGene00021868,tr_gene:WBGene00021868_1,tr_gene:WBGene00021868_2,0,3,4,0.42857142857142855,0.5714285714285714,,IV:2790624:2791633:+|IV:2791718:2792278:+|IV:2792459:2793357:+,IV:2793476:2793766:+|IV:2793896:2794487:+|IV:2794733:2795663:+|IV:2795883:2796439:+,0,3,5,0.375,0.625,,IV:2790491:2790634:+|IV:2791623:2791728:+|IV:2792268:2792469:+,IV:2793347:2793486:+|IV:2793756:2793906:+|IV:2794477:2794743:+|IV:2795653:2795893:+|IV:2796429:2796805:+,0,4,5,0.4444444444444444,0.5555555555555556,,IV:2790491:2790634:+|IV:2791623:2791728:+|IV:2792268:2792469:+|IV:2793347:2793349:+,IV:2793349:2793486:+|IV:2793756:2793906:+|IV:2794477:2794743:+|IV:2795653:2795893:+|IV:2796429:2796805:+,0,3,4,0,0,,,1169,0,451,451,1620,0.27839506172839507,0.721604938271605,0,2,1169,1171,0.0017079419299743809,0.9982920580700256,0,449,0,0,1,0,1,1,0
gene:WBGene00021868,tr_gene:WBGene00021868_1,tr_gene:WBGene00021868_3,0,5,4,0.5555555555555556,0.4444444444444444,,IV:2788888:2789766:+|IV:2789855:2790499:+|IV:2790624:2791633:+|IV:2791718:2792278:+|IV:2792459:2793357:+,IV:2793476:2793766:+|IV:2793896:2794487:+|IV:2794733:2795663:+|IV:2795883:2796439:+,0,5,5,0.5,0.5,,IV:2788691:2788898:+|IV:2789756:2789865:+|IV:2790489:2790634:+|IV:2791623:2791728:+|IV:2792268:2792469:+,IV:2793347:2793486:+|IV:2793756:2793906:+|IV:2794477:2794743:+|IV:2795653:2795893:+|IV:2796429:2796805:+,0,6,5,0.5454545454545454,0.4545454545454546,,IV:2788691:2788898:+|IV:2789756:2789865:+|IV:2790489:2790634:+|IV:2791623:2791728:+|IV:2792268:2792469:+|IV:2793347:2793349:+,IV:2793349:2793486:+|IV:2793756:2793906:+|IV:2794477:2794743:+|IV:2795653:2795893:+|IV:2796429:2796805:+,0,5,4,0,0,,,1169,0,769,769,1938,0.39680082559339525,0.6031991744066048,0,2,1169,1171,0.0017079419299743809,0.9982920580700256,0,767,0,0,1,0,1,1,0
gene:WBGene00021868,tr_gene:WBGene00021868_2,tr_gene:WBGene00021868_3,0,2,7,0.2222222222222222,0.7777777777777778,,IV:2788888:2789766:+|IV:2789855:2790499:+,IV:2790624:2791633:+|IV:2791718:2792278:+|IV:2792459:2793357:+|IV:2793476:2793766:+|IV:2793896:2794487:+|IV:2794733:2795663:+|IV:2795883:2796439:+,0,2,8,0.2,0.8,,IV:2788691:2788898:+|IV:2789756:2789865:+,IV:2790489:2790634:+|IV:2791623:2791728:+|IV:2792268:2792469:+|IV:2793347:2793486:+|IV:2793756:2793906:+|IV:2794477:2794743:+|IV:2795653:2795893:+|IV:2796429:2796805:+,0,3,8,0.2727272727272727,0.7272727272727273,,IV:2788691:2788898:+|IV:2789756:2789865:+|IV:2790489:2790491:+,IV:2790491:2790634:+|IV:2791623:2791728:+|IV:2792268:2792469:+|IV:2793347:2793486:+|IV:2793756:2793906:+|IV:2794477:2794743:+|IV:2795653:2795893:+|IV:2796429:2796805:+,0,2,7,0,0,,,1620,0,318,318,1938,0.16408668730650156,0.8359133126934984,0,2,1620,1622,0.0012330456226880395,0.998766954377312,0,316,0,0,1,0,1,1,0
gene:WBGene00021869,tr_gene:WBGene00021869_1,tr_gene:WBGene00021869_2,2,0,0,1,0,IV:3012809:3013859:+|IV:3013917:3013982:+,,,0,2,1,0.6666666666666666,0.33333333333333337,,IV:3012653:3012819:+|IV:3013849:3013927:+,IV:3013972:3014440:+,0,3,1,0.75,0.25,,IV:3012653:3012819:+|IV:3013849:3013927:+|IV:3013972:3013978:+,IV:3013978:3014440:+,0,2,0,0,0,,,462,0,250,250,712,0.351123595505618,0.648876404494382,0,6,462,468,0.01282051282051282,0.9871794871794872,0,244,0,0,1,0,1,1,0
gene:WBGene00021872,tr_gene:WBGene00021872_1,tr_gene:WBGene00021872_2,1,1,1,0.6666666666666666,0.33333333333333337,IV:2854623:2854695:+,IV:2854629:2854696:+,IV:2854913:2855026:+,0,0,3,0.0,1.0,,,IV:2854524:2854639:+|IV:2854685:2854923:+|IV:2855016:2855456:+,1,1,3,0.4,0.6,IV:2854685:2854686:+,IV:2854633:2854639:+,IV:2854524:2854633:+|IV:2854686:2854923:+|IV:2855016:2855456:+,0,0,1,0,0,,,786,1,6,7,793,0.008827238335435058,0.9911727616645649,1,6,786,793,0.008827238335435058,0.9911727616645649,0,0,0,0,0,0,1,0,0
gene:WBGene00021872,tr_gene:WBGene00021872_1,tr_gene:WBGene00021872_3,0,2,0,1,0,,IV:2854623:2854695:+|IV:2854913:2855026:+,,0,0,1,0.0,1.0,,,IV:2854405:2855456:+,0,3,3,0.5,0.5,,IV:2854405:2854524:+|IV:2854633:2854685:+|IV:2854923:2855016:+,IV:2854524:2854633:+|IV:2854685:2854923:+|IV:2855016:2855456:+,0,0,0,0,2,,IV:2854633:2854685:+|IV:2854923:2855016:+,787,0,264,264,1051,0.25118934348239774,0.7488106565176023,0,264,787,1051,0.25118934348239774,0.7488106565176023,0,0,0,1,1,0,0,0,0
gene:WBGene00021872,tr_gene:WBGene00021872_1,tr_gene:WBGene00021872_4,1,2,1,0.75,0.25,IV:2854623:2854695:+,IV:2854465:2854534:+|IV:2854630:2854696:+,IV:2854913:2855026:+,0,1,3,0.25,0.75,,IV:2854405:2854475:+,IV:2854524:2854640:+|IV:2854685:2854923:+|IV:2855016:2855456:+,1,2,3,0.5,0.5,IV:2854685:2854686:+,IV:2854405:2854475:+|IV:2854633:2854640:+,IV:2854524:2854633:+|IV:2854686:2854923:+|IV:2855016:2855456:+,0,1,1,0,0,,,786,1,77,78,864,0.09027777777777778,0.9097222222222222,1,7,786,794,0.010075566750629723,0.9899244332493703,0,70,0,0,1,0,1,1,0
gene:WBGene00021872,tr_gene:WBGene00021872_2,tr_gene:WBGene00021872_3,0,2,0,1,0,,IV:2854629:2854696:+|IV:2854913:2855026:+,,0,0,1,0.0,1.0,,,IV:2854405:2855456:+,0,3,3,0.5,0.5,,IV:2854405:2854524:+|IV:2854639:2854686:+|IV:2854923:2855016:+,IV:2854524:2854639:+|IV:2854686:2854923:+|IV:2855016:2855456:+,0,0,0,0,2,,IV:2854639:2854686:+|IV:2854923:2855016:+,792,0,259,259,1051,0.24643196955280686,0.7535680304471931,0,259,792,1051,0.24643196955280686,0.7535680304471931,0,0,0,1,1,0,0,0,0
gene:WBGene00021872,tr_gene:WBGene00021872_2,tr_gene:WBGene00021872_4,1,2,1,0.75,0.25,IV:2854629:2854696:+,IV:2854465:2854534:+|IV:2854630:2854696:+,IV:2854913:2855026:+,0,1,3,0.25,0.75,,IV:2854405:2854475:+,IV:2854524:2854640:+|IV:2854686:2854923:+|IV:2855016:2855456:+,0,2,3,0.4,0.6,,IV:2854405:2854475:+|IV:2854639:2854640:+,IV:2854524:2854639:+|IV:2854686:2854923:+|IV:2855016:2855456:+,0,1,2,0,0,,,792,0,71,71,863,0.08227114716106605,0.9177288528389339,0,1,792,793,0.0012610340479192938,0.9987389659520807,0,70,0,0,1,0,1,1,0
gene:WBGene00021872,tr_gene:WBGene00021872_3,tr_gene:WBGene00021872_4,3,0,0,1,0,IV:2854465:2854534:+|IV:2854630:2854696:+|IV:2854913:2855026:+,,,0,0,1,0.0,1.0,,,IV:2854405:2855456:+,3,0,4,0.42857142857142855,0.5714285714285714,IV:2854475:2854524:+|IV:2854640:2854686:+|IV:2854923:2855016:+,,IV:2854405:2854475:+|IV:2854524:2854640:+|IV:2854686:2854923:+|IV:2855016:2855456:+,0,0,0,3,0,IV:2854475:2854524:+|IV:2854640:2854686:+|IV:2854923:2855016:+,,863,188,0,188,1051,0.17887725975261656,0.8211227402473834,188,0,863,1051,0.17887725975261656,0.8211227402473834,0,0,0,1,0,0,0,0,0
gene:WBGene00021898,tr_gene:WBGene00021898_1,tr_gene:WBGene00021898_2,1,1,1,0.6666666666666666,0.33333333333333337,IV:2901087:2901153:+,IV:2897792:2900882:+,IV:2901355:2901425:+,0,1,2,0.3333333333333333,0.6666666666666667,,IV:2897693:2897802:+,IV:2900872:2901365:+|IV:2901415:2901648:+,0,2,3,0.4,0.6,,IV:2897693:2897802:+|IV:2901097:2901143:+,IV:2900872:2901097:+|IV:2901143:2901365:+|IV:2901415:2901648:+,0,1,1,0,1,,IV:2901097:2901143:+,680,0,155,155,835,0.18562874251497005,0.8143712574850299,0,46,680,726,0.06336088154269973,0.9366391184573003,0,109,0,1,1,0,0,0,0
gene:WBGene00021926,tr_gene:WBGene00021926_1,tr_gene:WBGene00021926_2,2,1,5,0.375,0.625,IV:1006554:1007303:-|IV:1007405:1007546:-,IV:1006554:1007546:-,IV:1007744:1008516:-|IV:1008594:1008862:-|IV:1009035:1009290:-|IV:1009373:1009443:-|IV:1009525:1009611:-,1,0,7,0.125,0.875,IV:1007293:1007415:-,,IV:1006082:1006564:-|IV:1007536:1007754:-|IV:1008506:1008604:-|IV:1008852:1009045:-|IV:1009280:1009383:-|IV:1009433:1009535:-|IV:1009601:1009734:-,1,1,7,0.2222222222222222,0.7777777777777778,IV:1007293:1007415:-,IV:1006082:1006090:-,IV:1006090:1006564:-|IV:1007536:1007754:-|IV:1008506:1008604:-|IV:1008852:1009045:-|IV:1009280:1009383:-|IV:1009433:1009535:-|IV:1009601:1009734:-,1,0,6,0,0,,,1321,122,8,130,1451,0.08959338387319091,0.9104066161268091,0,8,1321,1329,0.006019563581640331,0.9939804364183596,122,0,0,0,0,1,1,1,0
gene:WBGene00022048,tr_gene:WBGene00022048_1,tr_gene:WBGene00022048_2,0,4,0,1,0,,IV:374514:374580:-|IV:374734:375603:-|IV:375755:375823:-|IV:375917:375986:-,,5,1,0,1.0,0.0,IV:373961:374524:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,IV:359238:364307:-,,5,1,0,1.0,0.0,IV:373961:374524:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,IV:359238:364307:-,,5,1,0,0,0,,,0,1109,5069,6178,6178,1.0,0.0,0,0,0,0,0,0,1109,5069,0,0,0,0,0,0,1
gene:WBGene00022048,tr_gene:WBGene00022048_1,tr_gene:WBGene00022048_3,1,13,3,0.8235294117647058,0.17647058823529416,IV:374514:374580:-,IV:363863:363985:-|IV:364118:364218:-|IV:364297:367138:-|IV:367699:367770:-|IV:367936:368251:-|IV:368390:368608:-|IV:368760:368829:-|IV:369138:371415:-|IV:371495:371582:-|IV:372117:372817:-|IV:373333:373653:-|IV:373910:373971:-|IV:374520:374580:-,IV:374734:375603:-|IV:375755:375823:-|IV:375917:375986:-,0,12,5,0.7058823529411765,0.2941176470588235,,IV:363770:363873:-|IV:363975:364128:-|IV:364208:364307:-|IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-,IV:373961:374530:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,0,13,5,0.7222222222222222,0.2777777777777778,,IV:363770:363873:-|IV:363975:364128:-|IV:364208:364307:-|IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-|IV:374524:374530:-,IV:373961:374524:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,0,12,4,0,0,,,1109,0,3256,3256,4365,0.7459335624284078,0.2540664375715922,0,6,1109,1115,0.0053811659192825115,0.9946188340807175,0,3250,0,0,0,1,1,1,0
gene:WBGene00022048,tr_gene:WBGene00022048_1,tr_gene:WBGene00022048_4,1,20,3,0.875,0.125,IV:374514:374580:-,IV:359609:360003:-|IV:360211:360814:-|IV:360955:361020:-|IV:361254:361335:-|IV:361848:361916:-|IV:362748:362846:-|IV:363221:363780:-|IV:363869:363985:-|IV:364118:364218:-|IV:364297:367138:-|IV:367699:367770:-|IV:367936:368251:-|IV:368390:368608:-|IV:368760:368829:-|IV:369138:371415:-|IV:371495:371582:-|IV:372117:372817:-|IV:373333:373653:-|IV:373910:373971:-|IV:374520:374580:-,IV:374734:375603:-|IV:375755:375823:-|IV:375917:375986:-,0,19,5,0.7916666666666666,0.20833333333333337,,IV:359238:359619:-|IV:359993:360221:-|IV:360804:360965:-|IV:361010:361264:-|IV:361325:361858:-|IV:361906:362758:-|IV:362836:363231:-|IV:363770:363879:-|IV:363975:364128:-|IV:364208:364307:-|IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-,IV:373961:374530:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,0,20,5,0.8,0.19999999999999996,,IV:359238:359619:-|IV:359993:360221:-|IV:360804:360965:-|IV:361010:361264:-|IV:361325:361858:-|IV:361906:362758:-|IV:362836:363231:-|IV:363770:363879:-|IV:363975:364128:-|IV:364208:364307:-|IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-|IV:374524:374530:-,IV:373961:374524:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,0,19,4,0,0,,,1109,0,6066,6066,7175,0.8454355400696865,0.15456445993031354,0,6,1109,1115,0.0053811659192825115,0.9946188340807175,0,6060,0,0,0,1,1,1,0
gene:WBGene00022048,tr_gene:WBGene00022048_2,tr_gene:WBGene00022048_3,16,0,0,1,0,IV:363863:363985:-|IV:364118:364218:-|IV:364297:367138:-|IV:367699:367770:-|IV:367936:368251:-|IV:368390:368608:-|IV:368760:368829:-|IV:369138:371415:-|IV:371495:371582:-|IV:372117:372817:-|IV:373333:373653:-|IV:373910:373971:-|IV:374520:374580:-|IV:374734:375603:-|IV:375755:375823:-|IV:375917:375986:-,,,0,14,1,0.9333333333333333,0.06666666666666665,,IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-|IV:373961:374530:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,IV:359238:364307:-,3,14,3,0.85,0.15000000000000002,IV:359238:363770:-|IV:363873:363975:-|IV:364128:364208:-,IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-|IV:373961:374530:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,IV:363770:363873:-|IV:363975:364128:-|IV:364208:364307:-,0,14,0,2,0,IV:363873:363975:-|IV:364128:364208:-,,355,4714,4010,8724,9079,0.9608987773983919,0.03910122260160809,4714,0,355,5069,0.9299664628131782,0.07003353718682181,0,4010,0,1,1,1,0,0,0
gene:WBGene00022048,tr_gene:WBGene00022048_2,tr_gene:WBGene00022048_4,23,0,0,1,0,IV:359609:360003:-|IV:360211:360814:-|IV:360955:361020:-|IV:361254:361335:-|IV:361848:361916:-|IV:362748:362846:-|IV:363221:363780:-|IV:363869:363985:-|IV:364118:364218:-|IV:364297:367138:-|IV:367699:367770:-|IV:367936:368251:-|IV:368390:368608:-|IV:368760:368829:-|IV:369138:371415:-|IV:371495:371582:-|IV:372117:372817:-|IV:373333:373653:-|IV:373910:373971:-|IV:374520:374580:-|IV:374734:375603:-|IV:375755:375823:-|IV:375917:375986:-,,,0,14,1,0.9333333333333333,0.06666666666666665,,IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-|IV:373961:374530:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,IV:359238:364307:-,9,14,10,0.696969696969697,0.303030303030303,IV:359619:359993:-|IV:360221:360804:-|IV:360965:361010:-|IV:361264:361325:-|IV:361858:361906:-|IV:362758:362836:-|IV:363231:363770:-|IV:363879:363975:-|IV:364128:364208:-,IV:367128:367709:-|IV:367760:367946:-|IV:368241:368400:-|IV:368598:368770:-|IV:368819:369148:-|IV:371405:371505:-|IV:371572:372127:-|IV:372807:373343:-|IV:373643:373920:-|IV:373961:374530:-|IV:374570:374744:-|IV:375593:375765:-|IV:375813:375927:-|IV:375976:376062:-,IV:359238:359619:-|IV:359993:360221:-|IV:360804:360965:-|IV:361010:361264:-|IV:361325:361858:-|IV:361906:362758:-|IV:362836:363231:-|IV:363770:363879:-|IV:363975:364128:-|IV:364208:364307:-,0,14,0,9,0,IV:359619:359993:-|IV:360221:360804:-|IV:360965:361010:-|IV:361264:361325:-|IV:361858:361906:-|IV:362758:362836:-|IV:363231:363770:-|IV:363879:363975:-|IV:364128:364208:-,,3165,1904,4010,5914,9079,0.6513933252560855,0.3486066747439145,1904,0,3165,5069,0.3756164924048136,0.6243835075951865,0,4010,0,1,1,0,0,0,0
