,gene_id,ujc_id,transcript_id,num_transcript_in_consol_transcript,num_transcript_id_in_gene,num_consol_transcript_id_in_gene,flag_gene_consolidated
27887,FBgn0262732,tr_FBgn0262732_1,FBtr0305569,1,5,3,1
27888,FBgn0262732,tr_FBgn0262732_2,FBtr0075393,3,5,3,1
27888,FBgn0262732,tr_FBgn0262732_2,FBtr0305570,3,5,3,1
27888,FBgn0262732,tr_FBgn0262732_2,FBtr0330137,3,5,3,1
27889,FBgn0262732,tr_FBgn0262732_3,FBtr0075394,1,5,3,1
27890,FBgn0262733,tr_FBgn0262733_1,FBtr0302594,1,9,7,1
27891,FBgn0262733,tr_FBgn0262733_7,FBtr0100507,3,9,7,1
27891,FBgn0262733,tr_FBgn0262733_7,FBtr0304989,3,9,7,1
27891,FBgn0262733,tr_FBgn0262733_7,FBtr0304990,3,9,7,1
27892,FBgn0262733,tr_FBgn0262733_4,FBtr0100508,1,9,7,1
27893,FBgn0262733,tr_FBgn0262733_2,FBtr0073321,1,9,7,1
27894,FBgn0262733,tr_FBgn0262733_5,FBtr0100505,1,9,7,1
27895,FBgn0262733,tr_FBgn0262733_3,FBtr0100504,1,9,7,1
27896,FBgn0262733,tr_FBgn0262733_6,FBtr0343995,1,9,7,1
27897,FBgn0262734,tr_FBgn0262734_4,FBtr0074279,1,5,5,0
27898,FBgn0262734,tr_FBgn0262734_3,FBtr0343632,1,5,5,0
27899,FBgn0262734,tr_FBgn0262734_2,FBtr0074281,1,5,5,0
27900,FBgn0262734,tr_FBgn0262734_5,FBtr0074280,1,5,5,0
27901,FBgn0262734,tr_FBgn0262734_1,FBtr0343633,1,5,5,0
27902,FBgn0262736,tr_FBgn0262736_2,FBtr0086152,1,4,4,0
27903,FBgn0262736,tr_FBgn0262736_3,FBtr0086153,1,4,4,0
27904,FBgn0262736,tr_FBgn0262736_1,FBtr0086151,1,4,4,0
27905,FBgn0262736,tr_FBgn0262736_4,FBtr0086150,1,4,4,0
27906,FBgn0262737,tr_FBgn0262737_10,FBtr0304982,1,12,11,1
27907,FBgn0262737,tr_FBgn0262737_11,FBtr0304981,2,12,11,1
27907,FBgn0262737,tr_FBgn0262737_11,FBtr0333222,2,12,11,1
27908,FBgn0262737,tr_FBgn0262737_9,FBtr0304980,1,12,11,1
27909,FBgn0262737,tr_FBgn0262737_4,FBtr0332736,1,12,11,1
27910,FBgn0262737,tr_FBgn0262737_8,FBtr0346820,1,12,11,1
27911,FBgn0262737,tr_FBgn0262737_3,FBtr0304984,1,12,11,1
27912,FBgn0262737,tr_FBgn0262737_7,FBtr0111017,1,12,11,1
27913,FBgn0262737,tr_FBgn0262737_6,FBtr0078470,1,12,11,1
27914,FBgn0262737,tr_FBgn0262737_5,FBtr0078468,1,12,11,1
27915,FBgn0262737,tr_FBgn0262737_2,FBtr0304983,1,12,11,1
27916,FBgn0262737,tr_FBgn0262737_1,FBtr0301364,1,12,11,1
27917,FBgn0262738,tr_FBgn0262738_6,FBtr0301475,1,6,6,0
27918,FBgn0262738,tr_FBgn0262738_5,FBtr0100671,1,6,6,0
27919,FBgn0262738,tr_FBgn0262738_4,FBtr0070650,1,6,6,0
27920,FBgn0262738,tr_FBgn0262738_3,FBtr0343599,1,6,6,0
27921,FBgn0262738,tr_FBgn0262738_1,FBtr0100670,1,6,6,0
27922,FBgn0262738,tr_FBgn0262738_2,FBtr0070651,1,6,6,0
27923,FBgn0262739,tr_FBgn0262739_2,FBtr0087614,1,4,3,1
27924,FBgn0262739,tr_FBgn0262739_1,FBtr0087613,1,4,3,1
27925,FBgn0262739,tr_FBgn0262739_3,FBtr0087612,2,4,3,1
27925,FBgn0262739,tr_FBgn0262739_3,FBtr0305592,2,4,3,1
27926,FBgn0262740,tr_FBgn0262740_3,FBtr0332620,1,5,5,0
27927,FBgn0262740,tr_FBgn0262740_5,FBtr0073547,1,5,5,0
27928,FBgn0262740,tr_FBgn0262740_4,FBtr0300733,1,5,5,0
27929,FBgn0262740,tr_FBgn0262740_1,FBtr0073546,1,5,5,0
27930,FBgn0262740,tr_FBgn0262740_2,FBtr0300732,1,5,5,0
27931,FBgn0262743,tr_FBgn0262743_2,FBtr0305584,1,5,5,0
27932,FBgn0262743,tr_FBgn0262743_1,FBtr0081392,1,5,5,0
27933,FBgn0262743,tr_FBgn0262743_3,FBtr0305585,1,5,5,0
27934,FBgn0262743,tr_FBgn0262743_4,FBtr0305586,1,5,5,0
27935,FBgn0262743,tr_FBgn0262743_5,FBtr0305587,1,5,5,0
27936,FBgn0262782,tr_FBgn0262782_1,FBtr0080050,2,2,1,1
27936,FBgn0262782,tr_FBgn0262782_1,FBtr0345435,2,2,1,1
27937,FBgn0262787,tr_FBgn0262787_1,FBtr0305900,1,1,1,0
27938,FBgn0262788,tr_FBgn0262788_1,FBtr0305902,1,1,1,0
27939,FBgn0262790,tr_FBgn0262790_3,FBtr0339457,1,3,3,0
27940,FBgn0262790,tr_FBgn0262790_2,FBtr0305906,1,3,3,0
27941,FBgn0262791,tr_FBgn0262791_1,FBtr0346509,1,2,2,0
27942,FBgn0262791,tr_FBgn0262791_2,FBtr0305907,1,2,2,0
27943,FBgn0262794,tr_FBgn0262794_2,FBtr0346322,1,2,2,0
27944,FBgn0262794,tr_FBgn0262794_1,FBtr0305917,1,2,2,0
27945,FBgn0262801,tr_FBgn0262801_1,FBtr0081687,1,1,1,0
27946,FBgn0262807,tr_FBgn0262807_3,FBtr0339456,1,3,3,0
27947,FBgn0262807,tr_FBgn0262807_2,FBtr0305948,1,3,3,0
27948,FBgn0262808,tr_FBgn0262808_1,FBtr0306052,1,1,1,0
27949,FBgn0262812,tr_FBgn0262812_1,FBtr0306056,1,1,1,0
27950,FBgn0262814,tr_FBgn0262814_2,FBtr0344575,1,2,2,0
27951,FBgn0262814,tr_FBgn0262814_1,FBtr0344574,1,2,2,0
27952,FBgn0262815,tr_FBgn0262815_1,FBtr0306723,1,1,1,0
27953,FBgn0262816,tr_FBgn0262816_1,FBtr0306048,2,2,1,1
27953,FBgn0262816,tr_FBgn0262816_1,FBtr0345656,2,2,1,1
27954,FBgn0262817,tr_FBgn0262817_1,FBtr0306049,1,1,1,0
27955,FBgn0262819,tr_FBgn0262819_1,FBtr0306061,1,1,1,0
27956,FBgn0262820,tr_FBgn0262820_1,FBtr0306063,1,1,1,0
27957,FBgn0262821,tr_FBgn0262821_1,FBtr0306064,1,1,1,0
27958,FBgn0262822,tr_FBgn0262822_1,FBtr0347238,1,1,1,0
27959,FBgn0262824,tr_FBgn0262824_1,FBtr0308771,1,2,2,0
27960,FBgn0262824,tr_FBgn0262824_2,FBtr0306044,1,2,2,0
27961,FBgn0262825,tr_FBgn0262825_1,FBtr0344657,1,1,1,0
27962,FBgn0262827,tr_FBgn0262827_1,FBtr0306067,1,1,1,0
27963,FBgn0262828,tr_FBgn0262828_1,FBtr0346195,2,2,1,1
27963,FBgn0262828,tr_FBgn0262828_1,FBtr0346196,2,2,1,1
27964,FBgn0262836,tr_FBgn0262836_1,FBtr0306077,1,1,1,0
27965,FBgn0262837,tr_FBgn0262837_2,FBtr0339458,1,2,2,0
27966,FBgn0262837,tr_FBgn0262837_1,FBtr0306076,1,2,2,0
27967,FBgn0262838,tr_FBgn0262838_1,FBtr0306078,1,1,1,0
27968,FBgn0262839,tr_FBgn0262839_1,FBtr0306081,1,1,1,0
27969,FBgn0262840,tr_FBgn0262840_1,FBtr0306082,1,1,1,0
27970,FBgn0262842,tr_FBgn0262842_1,FBtr0306084,1,1,1,0
27971,FBgn0262843,tr_FBgn0262843_1,FBtr0306079,1,1,1,0
27972,FBgn0262844,tr_FBgn0262844_1,FBtr0306120,1,1,1,0
27973,FBgn0262845,tr_FBgn0262845_1,FBtr0306121,1,1,1,0
27974,FBgn0262847,tr_FBgn0262847_1,FBtr0306149,1,1,1,0
27975,FBgn0262848,tr_FBgn0262848_1,FBtr0306148,1,1,1,0
27976,FBgn0262849,tr_FBgn0262849_1,FBtr0306147,1,1,1,0
27977,FBgn0262850,tr_FBgn0262850_1,FBtr0306146,1,1,1,0
27978,FBgn0262851,tr_FBgn0262851_1,FBtr0306145,1,1,1,0
27979,FBgn0262852,tr_FBgn0262852_1,FBtr0306144,1,1,1,0
27980,FBgn0262853,tr_FBgn0262853_1,FBtr0306143,1,1,1,0
27981,FBgn0262854,tr_FBgn0262854_1,FBtr0306159,1,1,1,0
27982,FBgn0262855,tr_FBgn0262855_1,FBtr0306161,1,1,1,0
27983,FBgn0262856,tr_FBgn0262856_1,FBtr0310202,1,1,1,0
27984,FBgn0262857,tr_FBgn0262857_1,FBtr0445728,1,1,1,0
27985,FBgn0262858,tr_FBgn0262858_1,FBtr0306166,2,2,1,1
27985,FBgn0262858,tr_FBgn0262858_1,FBtr0339136,2,2,1,1
27986,FBgn0262866,tr_FBgn0262866_1,FBtr0077360,2,2,1,1
27986,FBgn0262866,tr_FBgn0262866_1,FBtr0333715,2,2,1,1
27987,FBgn0262867,tr_FBgn0262867_3,FBtr0086003,3,5,3,1
27987,FBgn0262867,tr_FBgn0262867_3,FBtr0307500,3,5,3,1
27987,FBgn0262867,tr_FBgn0262867_3,FBtr0307501,3,5,3,1
27988,FBgn0262867,tr_FBgn0262867_1,FBtr0336523,1,5,3,1
27989,FBgn0262867,tr_FBgn0262867_2,FBtr0336524,1,5,3,1
27990,FBgn0262869,tr_FBgn0262869_1,FBtr0306199,1,10,8,1
27991,FBgn0262869,tr_FBgn0262869_8,FBtr0306201,3,10,8,1
27991,FBgn0262869,tr_FBgn0262869_8,FBtr0330033,3,10,8,1
27991,FBgn0262869,tr_FBgn0262869_8,FBtr0346115,3,10,8,1
27992,FBgn0262869,tr_FBgn0262869_7,FBtr0306204,1,10,8,1
27993,FBgn0262869,tr_FBgn0262869_3,FBtr0340192,1,10,8,1
27994,FBgn0262869,tr_FBgn0262869_2,FBtr0306203,1,10,8,1
27995,FBgn0262869,tr_FBgn0262869_6,FBtr0306202,1,10,8,1
27996,FBgn0262869,tr_FBgn0262869_5,FBtr0306200,1,10,8,1
27997,FBgn0262869,tr_FBgn0262869_4,FBtr0306205,1,10,8,1
27998,FBgn0262870,tr_FBgn0262870_5,FBtr0306206,1,7,7,0
27999,FBgn0262870,tr_FBgn0262870_6,FBtr0333592,1,7,7,0
28000,FBgn0262870,tr_FBgn0262870_7,FBtr0333594,1,7,7,0
28001,FBgn0262870,tr_FBgn0262870_4,FBtr0333591,1,7,7,0
28002,FBgn0262870,tr_FBgn0262870_2,FBtr0302646,1,7,7,0
28003,FBgn0262870,tr_FBgn0262870_1,FBtr0306207,1,7,7,0
28004,FBgn0262870,tr_FBgn0262870_3,FBtr0333593,1,7,7,0
28005,FBgn0262871,tr_FBgn0262871_2,FBtr0306209,1,4,3,1
28006,FBgn0262871,tr_FBgn0262871_3,FBtr0306210,1,4,3,1
28007,FBgn0262871,tr_FBgn0262871_1,FBtr0083435,2,4,3,1
28007,FBgn0262871,tr_FBgn0262871_1,FBtr0330037,2,4,3,1
28008,FBgn0262872,tr_FBgn0262872_5,FBtr0306228,1,6,6,0
28009,FBgn0262872,tr_FBgn0262872_6,FBtr0306229,1,6,6,0
28010,FBgn0262872,tr_FBgn0262872_3,FBtr0306231,1,6,6,0
28011,FBgn0262872,tr_FBgn0262872_4,FBtr0306233,1,6,6,0
28012,FBgn0262872,tr_FBgn0262872_2,FBtr0306232,1,6,6,0
28013,FBgn0262872,tr_FBgn0262872_1,FBtr0306230,1,6,6,0
28014,FBgn0262874,tr_FBgn0262874_2,FBtr0306280,1,2,2,0
28015,FBgn0262875,tr_FBgn0262875_1,FBtr0306282,1,1,1,0
28016,FBgn0262876,tr_FBgn0262876_1,FBtr0306283,1,1,1,0
28017,FBgn0262877,tr_FBgn0262877_1,FBtr0306284,2,2,1,1
28017,FBgn0262877,tr_FBgn0262877_1,FBtr0347283,2,2,1,1
28018,FBgn0262878,tr_FBgn0262878_1,FBtr0306287,1,2,2,0
28019,FBgn0262878,tr_FBgn0262878_2,FBtr0343229,1,2,2,0
28020,FBgn0262879,tr_FBgn0262879_1,FBtr0344576,1,1,1,0
28021,FBgn0262880,tr_FBgn0262880_1,FBtr0306288,1,1,1,0
28022,FBgn0262882,tr_FBgn0262882_1,FBtr0306290,1,1,1,0
28023,FBgn0262886,tr_FBgn0262886_1,FBtr0306295,1,3,3,0
28024,FBgn0262886,tr_FBgn0262886_3,FBtr0306297,1,3,3,0
28025,FBgn0262886,tr_FBgn0262886_2,FBtr0306296,1,3,3,0
28026,FBgn0262887,tr_FBgn0262887_1,FBtr0306299,1,1,1,0
28027,FBgn0262888,tr_FBgn0262888_1,FBtr0344613,1,1,1,0
28028,FBgn0262889,tr_FBgn0262889_1,FBtr0306303,1,1,1,0
28029,FBgn0262890,tr_FBgn0262890_1,FBtr0306304,1,2,2,0
28030,FBgn0262890,tr_FBgn0262890_2,FBtr0334743,1,2,2,0
28031,FBgn0262891,tr_FBgn0262891_1,FBtr0306305,1,1,1,0
28032,FBgn0262892,tr_FBgn0262892_1,FBtr0344641,1,1,1,0
28033,FBgn0262893,tr_FBgn0262893_1,FBtr0306309,1,2,2,0
28034,FBgn0262893,tr_FBgn0262893_2,FBtr0344570,1,2,2,0
28035,FBgn0262894,tr_FBgn0262894_1,FBtr0306310,1,1,1,0
28036,FBgn0262895,tr_FBgn0262895_1,FBtr0344640,1,1,1,0
28037,FBgn0262896,tr_FBgn0262896_1,FBtr0306312,1,1,1,0
28038,FBgn0262897,tr_FBgn0262897_1,FBtr0344599,1,1,1,0
28039,FBgn0262898,tr_FBgn0262898_1,FBtr0344581,1,1,1,0
28040,FBgn0262899,tr_FBgn0262899_2,FBtr0310579,1,2,2,0
28041,FBgn0262899,tr_FBgn0262899_1,FBtr0306323,1,2,2,0
28042,FBgn0262901,tr_FBgn0262901_2,FBtr0306314,1,2,2,0
28043,FBgn0262901,tr_FBgn0262901_1,FBtr0306315,1,2,2,0
28044,FBgn0262902,tr_FBgn0262902_1,FBtr0306316,1,1,1,0
28045,FBgn0262903,tr_FBgn0262903_1,FBtr0306319,1,2,2,0
28046,FBgn0262903,tr_FBgn0262903_2,FBtr0306320,1,2,2,0
28047,FBgn0262904,tr_FBgn0262904_2,FBtr0306322,1,2,2,0
28048,FBgn0262904,tr_FBgn0262904_1,FBtr0306321,1,2,2,0
28049,FBgn0262905,tr_FBgn0262905_1,FBtr0342869,1,1,1,0
28050,FBgn0262937,tr_FBgn0262937_1,FBtr0072663,1,1,1,0
28051,FBgn0262943,tr_FBgn0262943_1,FBtr0306547,1,1,1,0
28052,FBgn0262944,tr_FBgn0262944_1,FBtr0306546,1,1,1,0
28053,FBgn0262948,tr_FBgn0262948_1,FBtr0306554,1,1,1,0
28054,FBgn0262951,tr_FBgn0262951_1,FBtr0306851,1,1,1,0
28055,FBgn0262954,tr_FBgn0262954_1,FBtr0112379,1,1,1,0
28056,FBgn0262955,tr_FBgn0262955_1,FBtr0082892,2,2,1,1
28056,FBgn0262955,tr_FBgn0262955_1,FBtr0344600,2,2,1,1
28057,FBgn0262960,tr_FBgn0262960_2,FBtr0306711,1,4,4,0
28058,FBgn0262960,tr_FBgn0262960_3,FBtr0306712,1,4,4,0
28059,FBgn0262960,tr_FBgn0262960_4,FBtr0306713,1,4,4,0
28060,FBgn0262961,tr_FBgn0262961_2,FBtr0306714,1,2,2,0
28061,FBgn0262961,tr_FBgn0262961_1,FBtr0306715,1,2,2,0
28062,FBgn0262962,tr_FBgn0262962_1,FBtr0306717,1,2,2,0
28063,FBgn0262962,tr_FBgn0262962_2,FBtr0415453,1,2,2,0
28064,FBgn0262963,tr_FBgn0262963_1,FBtr0306710,1,1,1,0
28065,FBgn0262964,tr_FBgn0262964_1,FBtr0306709,1,1,1,0
28066,FBgn0262965,tr_FBgn0262965_1,FBtr0306716,1,1,1,0
28067,FBgn0262966,tr_FBgn0262966_1,FBtr0306718,1,1,1,0
28068,FBgn0262967,tr_FBgn0262967_2,FBtr0347240,1,2,2,0
28069,FBgn0262967,tr_FBgn0262967_1,FBtr0347239,1,2,2,0
28070,FBgn0262968,tr_FBgn0262968_1,FBtr0306719,1,2,2,0
28071,FBgn0262968,tr_FBgn0262968_2,FBtr0343183,1,2,2,0
28072,FBgn0262969,tr_FBgn0262969_1,FBtr0306721,1,2,2,0
28073,FBgn0262969,tr_FBgn0262969_2,FBtr0345002,1,2,2,0
28074,FBgn0262970,tr_FBgn0262970_1,FBtr0306722,1,1,1,0
28075,FBgn0262971,tr_FBgn0262971_1,FBtr0306726,1,4,4,0
28076,FBgn0262971,tr_FBgn0262971_3,FBtr0308067,1,4,4,0
28077,FBgn0262971,tr_FBgn0262971_2,FBtr0306727,1,4,4,0
28078,FBgn0262971,tr_FBgn0262971_4,FBtr0308068,1,4,4,0
28079,FBgn0262972,tr_FBgn0262972_2,FBtr0306729,1,3,3,0
28080,FBgn0262972,tr_FBgn0262972_1,FBtr0306728,1,3,3,0
28081,FBgn0262972,tr_FBgn0262972_3,FBtr0345159,1,3,3,0
28082,FBgn0262975,tr_FBgn0262975_1,FBtr0306747,1,16,15,1
28083,FBgn0262975,tr_FBgn0262975_2,FBtr0306746,1,16,15,1
28084,FBgn0262975,tr_FBgn0262975_3,FBtr0306751,1,16,15,1
28085,FBgn0262975,tr_FBgn0262975_4,FBtr0306745,1,16,15,1
28086,FBgn0262975,tr_FBgn0262975_6,FBtr0306750,1,16,15,1
28087,FBgn0262975,tr_FBgn0262975_5,FBtr0306744,1,16,15,1
28088,FBgn0262975,tr_FBgn0262975_7,FBtr0336455,1,16,15,1
28089,FBgn0262975,tr_FBgn0262975_8,FBtr0306749,1,16,15,1
28090,FBgn0262975,tr_FBgn0262975_9,FBtr0306755,1,16,15,1
28091,FBgn0262975,tr_FBgn0262975_11,FBtr0306753,1,16,15,1
28092,FBgn0262975,tr_FBgn0262975_10,FBtr0306748,2,16,15,1
28092,FBgn0262975,tr_FBgn0262975_10,FBtr0330372,2,16,15,1
28093,FBgn0262975,tr_FBgn0262975_12,FBtr0306754,1,16,15,1
28094,FBgn0262975,tr_FBgn0262975_13,FBtr0306752,1,16,15,1
28095,FBgn0262975,tr_FBgn0262975_15,FBtr0308227,1,16,15,1
28096,FBgn0262975,tr_FBgn0262975_14,FBtr0308226,1,16,15,1
28097,FBgn0262976,tr_FBgn0262976_2,FBtr0307287,1,4,3,1
28098,FBgn0262976,tr_FBgn0262976_1,FBtr0302081,1,4,3,1
28099,FBgn0262976,tr_FBgn0262976_3,FBtr0071248,2,4,3,1
28099,FBgn0262976,tr_FBgn0262976_3,FBtr0307286,2,4,3,1
28100,FBgn0262979,tr_FBgn0262979_1,FBtr0344596,1,1,1,0
28101,FBgn0262980,tr_FBgn0262980_1,FBtr0306816,1,1,1,0
28102,FBgn0262981,tr_FBgn0262981_1,FBtr0344563,1,1,1,0
28103,FBgn0262982,tr_FBgn0262982_1,FBtr0306818,1,1,1,0
28104,FBgn0262983,tr_FBgn0262983_1,FBtr0346061,1,3,2,1
28105,FBgn0262983,tr_FBgn0262983_2,FBtr0306819,2,3,2,1
28105,FBgn0262983,tr_FBgn0262983_2,FBtr0347150,2,3,2,1
28106,FBgn0262984,tr_FBgn0262984_1,FBtr0306820,1,1,1,0
28107,FBgn0262985,tr_FBgn0262985_2,FBtr0306821,1,2,2,0
28108,FBgn0262985,tr_FBgn0262985_1,FBtr0306822,1,2,2,0
28109,FBgn0262986,tr_FBgn0262986_1,FBtr0306823,1,2,2,0
28110,FBgn0262987,tr_FBgn0262987_1,FBtr0306825,1,1,1,0
28111,FBgn0262988,tr_FBgn0262988_1,FBtr0306826,1,1,1,0
28112,FBgn0262989,tr_FBgn0262989_1,FBtr0306827,1,1,1,0
28113,FBgn0262990,tr_FBgn0262990_1,FBtr0306828,1,1,1,0
28114,FBgn0262991,tr_FBgn0262991_1,FBtr0306830,1,3,3,0
28115,FBgn0262991,tr_FBgn0262991_2,FBtr0306831,1,3,3,0
28116,FBgn0262991,tr_FBgn0262991_3,FBtr0306829,1,3,3,0
28117,FBgn0262992,tr_FBgn0262992_1,FBtr0306832,1,1,1,0
28118,FBgn0262993,tr_FBgn0262993_2,FBtr0306834,1,2,2,0
28119,FBgn0262994,tr_FBgn0262994_1,FBtr0306836,1,2,2,0
28120,FBgn0262995,tr_FBgn0262995_1,FBtr0306835,1,1,1,0
28121,FBgn0262996,tr_FBgn0262996_1,FBtr0306838,1,1,1,0
28122,FBgn0262998,tr_FBgn0262998_1,FBtr0306840,1,1,1,0
28123,FBgn0262999,tr_FBgn0262999_1,FBtr0306842,1,1,1,0
28124,FBgn0263000,tr_FBgn0263000_1,FBtr0306843,1,2,2,0
28125,FBgn0263000,tr_FBgn0263000_2,FBtr0342705,1,2,2,0
28126,FBgn0263001,tr_FBgn0263001_1,FBtr0306844,1,1,1,0
28127,FBgn0263002,tr_FBgn0263002_1,FBtr0306845,1,1,1,0
28128,FBgn0263005,tr_FBgn0263005_1,FBtr0306847,2,2,1,1
28128,FBgn0263005,tr_FBgn0263005_1,FBtr0346130,2,2,1,1
28129,FBgn0263006,tr_FBgn0263006_5,FBtr0072215,1,9,8,1
28130,FBgn0263006,tr_FBgn0263006_8,FBtr0343281,1,9,8,1
28131,FBgn0263006,tr_FBgn0263006_1,FBtr0072218,1,9,8,1
28132,FBgn0263006,tr_FBgn0263006_4,FBtr0072216,2,9,8,1
28132,FBgn0263006,tr_FBgn0263006_4,FBtr0072217,2,9,8,1
28133,FBgn0263006,tr_FBgn0263006_2,FBtr0072214,1,9,8,1
28134,FBgn0263006,tr_FBgn0263006_3,FBtr0072213,1,9,8,1
28135,FBgn0263006,tr_FBgn0263006_6,FBtr0072212,1,9,8,1
28136,FBgn0263006,tr_FBgn0263006_7,FBtr0072211,1,9,8,1
28137,FBgn0263019,tr_FBgn0263019_1,FBtr0306897,1,3,2,1
28138,FBgn0263019,tr_FBgn0263019_2,FBtr0306898,2,3,2,1
28138,FBgn0263019,tr_FBgn0263019_2,FBtr0306899,2,3,2,1
28139,FBgn0263020,tr_FBgn0263020_2,FBtr0306901,1,2,2,0
28140,FBgn0263020,tr_FBgn0263020_1,FBtr0306900,1,2,2,0
28141,FBgn0263021,tr_FBgn0263021_1,FBtr0306902,1,1,1,0
28142,FBgn0263022,tr_FBgn0263022_1,FBtr0306903,1,1,1,0
28143,FBgn0263023,tr_FBgn0263023_1,FBtr0306904,1,1,1,0
28144,FBgn0263027,tr_FBgn0263027_1,FBtr0306926,1,1,1,0
28145,FBgn0263030,tr_FBgn0263030_2,FBtr0306908,1,3,2,1
28146,FBgn0263030,tr_FBgn0263030_1,FBtr0306909,2,3,2,1
28146,FBgn0263030,tr_FBgn0263030_1,FBtr0345502,2,3,2,1
28147,FBgn0263031,tr_FBgn0263031_1,FBtr0306910,1,2,2,0
28148,FBgn0263031,tr_FBgn0263031_2,FBtr0306911,1,2,2,0
28149,FBgn0263037,tr_FBgn0263037_1,FBtr0306928,1,1,1,0
28150,FBgn0263038,tr_FBgn0263038_1,FBtr0306927,1,1,1,0
28151,FBgn0263040,tr_FBgn0263040_1,FBtr0306929,1,1,1,0
28152,FBgn0263041,tr_FBgn0263041_1,FBtr0306930,1,1,1,0
28153,FBgn0263042,tr_FBgn0263042_1,FBtr0306919,1,2,2,0
28154,FBgn0263042,tr_FBgn0263042_2,FBtr0344867,1,2,2,0
28155,FBgn0263047,tr_FBgn0263047_1,FBtr0306948,1,1,1,0
28156,FBgn0263048,tr_FBgn0263048_1,FBtr0306945,1,3,3,0
28157,FBgn0263048,tr_FBgn0263048_2,FBtr0306947,1,3,3,0
28158,FBgn0263048,tr_FBgn0263048_3,FBtr0306946,1,3,3,0
28159,FBgn0263049,tr_FBgn0263049_1,FBtr0306973,1,1,1,0
28160,FBgn0263050,tr_FBgn0263050_1,FBtr0306974,2,2,1,1
28160,FBgn0263050,tr_FBgn0263050_1,FBtr0346589,2,2,1,1
28161,FBgn0263051,tr_FBgn0263051_2,FBtr0306975,2,3,2,1
28161,FBgn0263051,tr_FBgn0263051_2,FBtr0346588,2,3,2,1
28162,FBgn0263072,tr_FBgn0263072_2,FBtr0332390,1,3,3,0
28163,FBgn0263072,tr_FBgn0263072_1,FBtr0307021,1,3,3,0
28164,FBgn0263072,tr_FBgn0263072_3,FBtr0307022,1,3,3,0
28165,FBgn0263076,tr_FBgn0263076_1,FBtr0306905,1,5,4,1
28166,FBgn0263076,tr_FBgn0263076_2,FBtr0340221,1,5,4,1
28167,FBgn0263076,tr_FBgn0263076_3,FBtr0306906,1,5,4,1
28168,FBgn0263076,tr_FBgn0263076_4,FBtr0392907,2,5,4,1
28168,FBgn0263076,tr_FBgn0263076_4,FBtr0392908,2,5,4,1
28169,FBgn0263077,tr_FBgn0263077_13,FBtr0306938,1,15,15,0
28170,FBgn0263077,tr_FBgn0263077_12,FBtr0306933,1,15,15,0
28171,FBgn0263077,tr_FBgn0263077_14,FBtr0306932,1,15,15,0
28172,FBgn0263077,tr_FBgn0263077_15,FBtr0306936,1,15,15,0
28173,FBgn0263077,tr_FBgn0263077_11,FBtr0306935,1,15,15,0
28174,FBgn0263077,tr_FBgn0263077_6,FBtr0306943,1,15,15,0
28175,FBgn0263077,tr_FBgn0263077_8,FBtr0306942,1,15,15,0
28176,FBgn0263077,tr_FBgn0263077_7,FBtr0306941,1,15,15,0
28177,FBgn0263077,tr_FBgn0263077_9,FBtr0331951,1,15,15,0
28178,FBgn0263077,tr_FBgn0263077_10,FBtr0306931,1,15,15,0
28179,FBgn0263077,tr_FBgn0263077_4,FBtr0306939,1,15,15,0
28180,FBgn0263077,tr_FBgn0263077_5,FBtr0306940,1,15,15,0
28181,FBgn0263077,tr_FBgn0263077_2,FBtr0306937,1,15,15,0
28182,FBgn0263077,tr_FBgn0263077_1,FBtr0306934,1,15,15,0
28183,FBgn0263077,tr_FBgn0263077_3,FBtr0331952,1,15,15,0
28184,FBgn0263078,tr_FBgn0263078_1,FBtr0306920,2,2,1,1
28184,FBgn0263078,tr_FBgn0263078_1,FBtr0343810,2,2,1,1
28185,FBgn0263079,tr_FBgn0263079_1,FBtr0306921,1,2,2,0
28186,FBgn0263079,tr_FBgn0263079_2,FBtr0306922,1,2,2,0
28187,FBgn0263082,tr_FBgn0263082_1,FBtr0307098,2,2,1,1
28187,FBgn0263082,tr_FBgn0263082_1,FBtr0336626,2,2,1,1
28188,FBgn0263084,tr_FBgn0263084_1,FBtr0307100,1,1,1,0
28189,FBgn0263085,tr_FBgn0263085_1,FBtr0342850,1,1,1,0
28190,FBgn0263086,tr_FBgn0263086_1,FBtr0307101,1,1,1,0
28191,FBgn0263087,tr_FBgn0263087_1,FBtr0307103,1,2,2,0
28192,FBgn0263087,tr_FBgn0263087_2,FBtr0308135,1,2,2,0
28193,FBgn0263088,tr_FBgn0263088_1,FBtr0307106,1,1,1,0
28194,FBgn0263089,tr_FBgn0263089_1,FBtr0307107,2,2,1,1
28194,FBgn0263089,tr_FBgn0263089_1,FBtr0345721,2,2,1,1
28195,FBgn0263090,tr_FBgn0263090_1,FBtr0307108,2,2,1,1
28195,FBgn0263090,tr_FBgn0263090_1,FBtr0345440,2,2,1,1
28196,FBgn0263093,tr_FBgn0263093_2,FBtr0334486,1,2,2,0
28197,FBgn0263093,tr_FBgn0263093_1,FBtr0307112,1,2,2,0
28198,FBgn0263094,tr_FBgn0263094_1,FBtr0307109,1,1,1,0
28199,FBgn0263095,tr_FBgn0263095_1,FBtr0307113,1,1,1,0
28200,FBgn0263096,tr_FBgn0263096_1,FBtr0307120,1,1,1,0
28201,FBgn0263102,tr_FBgn0263102_10,FBtr0088282,1,12,11,1
28202,FBgn0263102,tr_FBgn0263102_11,FBtr0330607,2,12,11,1
