ujc_id,num_xscripts,junction_string
trX_1215289_1236684_27387,1,X:1221595:1222485:-|X:1223012:1223088:-|X:1223360:1223436:-|X:1223554:1223623:-|X:1223874:1223936:-|X:1224163:1225434:-|X:1225528:1226105:-|X:1226282:1226846:-|X:1226893:1233803:-|X:1234279:1236445:-
tr3L_6959554_6964758_19847,1,3L:6961327:6961811:-|3L:6961949:6964397:-
trX_258335_263995_20475,1,X:258828:258893:-|X:259671:263668:-
trX_258335_263999_20478,1,X:258828:258893:-|X:259671:263862:-
tr3R_24237166_24237284_498,1,monoexon_24237166_24237284
tr3R_7921952_7922073_502,1,monoexon_7921952_7922073
tr3L_17628057_17628203_727,1,monoexon_17628057_17628203
tr3R_22036343_22036443_474,1,monoexon_22036343_22036443
tr2R_19493996_19496856_15146,2,2R:19495403:19495461:-
tr2L_1151678_1156311_18992,1,2L:1152115:1152177:-|2L:1152700:1152771:-|2L:1153318:1153386:-|2L:1153731:1154282:-|2L:1154406:1154552:-|2L:1155053:1155746:-
tr2L_1151678_1156311_18993,1,2L:1152115:1152177:-|2L:1152700:1152771:-|2L:1153318:1153386:-|2L:1153731:1155746:-
tr2L_1151678_1158262_21516,1,2L:1152115:1152177:-|2L:1152700:1152771:-|2L:1153318:1153386:-|2L:1153731:1158079:-
trX_19142113_19153458_24630,1,X:19143768:19144005:-|X:19144496:19144564:-|X:19144591:19145968:-|X:19146142:19150811:-|X:19151959:19153028:-
trX_19143453_19165347_27474,1,X:19143768:19144005:-|X:19144496:19144564:-|X:19144591:19145968:-|X:19146142:19164151:-
trX_19143453_19165347_27475,1,X:19143768:19144005:-|X:19144496:19144564:-|X:19144591:19145968:-|X:19146142:19164151:-|X:19164700:19165220:-
trX_19136107_19158201_27512,1,X:19136605:19143473:-|X:19143768:19144005:-|X:19144496:19144564:-|X:19144591:19145968:-|X:19146142:19150811:-|X:19151959:19153028:-|X:19155001:19158120:-
trX_19143453_19167082_27735,1,X:19143768:19144005:-|X:19144496:19144564:-|X:19144591:19145968:-|X:19146142:19164151:-|X:19164700:19166857:-
tr2R_18440965_18445526_18875,2,2R:18442313:18443655:+|2R:18444212:18444353:+
tr3R_31746445_31747558_6753,1,monoexon_31746445_31747558
tr2R_17599389_17599607_832,1,monoexon_17599389_17599607
tr3R_7391413_7392280_5068,1,3R:7391789:7391841:+|3R:7391963:7392016:+
tr3R_6808796_6816379_22438,1,3R:6810515:6816024:-
tr3R_6820133_6820431_1010,1,monoexon_6820133_6820431
tr2R_1207814_1209312_9207,1,2R:1207843:1207919:+|2R:1208149:1208259:+|2R:1208447:1208565:+
tr2R_1207416_1209312_11393,1,2R:1207613:1207919:+|2R:1208149:1208259:+|2R:1208447:1208565:+
tr3L_19953794_19954526_4002,1,3L:19953874:19953932:-|3L:19954023:19954146:-|3L:19954231:19954292:-|3L:19954327:19954390:-
tr3L_19953794_19954526_4003,1,3L:19953874:19953932:-|3L:19954094:19954146:-|3L:19954231:19954292:-|3L:19954327:19954390:-
tr3L_19952971_19953712_4075,1,3L:19953056:19953117:-|3L:19953279:19953343:-|3L:19953413:19953463:-|3L:19953498:19953550:-
tr3R_7492961_7493271_1063,1,3R:7493145:7493202:-
tr2L_1555129_1608404_29946,1,2L:1555205:1556833:+|2L:1556915:1600616:+|2L:1600825:1600962:+|2L:1601912:1602322:+|2L:1602657:1602944:+|2L:1603629:1604198:+|2L:1604336:1604761:+|2L:1604885:1605099:+|2L:1605485:1606390:+
tr2L_1555129_1608404_29947,1,2L:1555205:1556540:+|2L:1556915:1600616:+|2L:1600825:1600962:+|2L:1601912:1602322:+|2L:1602657:1602944:+|2L:1603629:1604198:+|2L:1604336:1604761:+|2L:1604885:1605096:+|2L:1605485:1606390:+
tr2L_1555129_1608404_29948,1,2L:1555211:1556833:+|2L:1556915:1600616:+|2L:1600825:1600962:+|2L:1601912:1602322:+|2L:1602657:1602944:+|2L:1603629:1604198:+|2L:1604336:1604761:+|2L:1604885:1605099:+|2L:1605485:1606390:+
tr2L_1555129_1608404_29949,1,2L:1555753:1556324:+|2L:1556915:1600616:+|2L:1600825:1600962:+|2L:1601912:1602322:+|2L:1602657:1602944:+|2L:1603629:1604198:+|2L:1604336:1604761:+|2L:1604885:1605096:+|2L:1605485:1606390:+
tr2L_1555129_1608404_29950,1,2L:1555205:1556540:+|2L:1556915:1600616:+|2L:1600825:1600962:+|2L:1601912:1602322:+|2L:1602657:1602944:+|2L:1603629:1604198:+|2L:1604336:1604761:+|2L:1604885:1606390:+
tr2L_13957539_13963381_20720,1,2L:13958152:13960831:+|2L:13961005:13961064:+|2L:13961181:13961249:+|2L:13961956:13962120:+
tr2L_13957539_13963381_20721,2,2L:13958152:13960831:+|2L:13961005:13961064:+|2L:13961181:13961249:+|2L:13961952:13962120:+
trX_9688189_9689295_6702,1,X:9688489:9688645:+|X:9688764:9688829:+
tr2L_2287025_2287933_5354,1,2L:2287456:2287539:-|2L:2287619:2287682:-
trX_13091145_13093986_15092,1,X:13091541:13091612:+|X:13092002:13092089:+|X:13092221:13092284:+|X:13092486:13093160:+
tr3L_4504285_4508433_18159,1,3L:4505308:4505400:-|3L:4505902:4507949:-
tr3L_4504285_4508433_18160,1,3L:4505308:4505400:-|3L:4505902:4508353:-
tr3L_4504285_4508433_18161,1,3L:4505308:4505400:-|3L:4505902:4508061:-
tr3L_4501652_4508433_21730,1,3L:4502799:4502891:-|3L:4503464:4503532:-|3L:4503678:4504048:-|3L:4504179:4504404:-|3L:4505308:4505400:-|3L:4505902:4508061:-
tr3L_4501652_4508433_21731,1,3L:4503464:4503532:-|3L:4503678:4504048:-|3L:4504179:4504404:-|3L:4505308:4505400:-|3L:4505902:4508061:-
tr3L_4501652_4508433_21732,1,3L:4503464:4503532:-|3L:4503678:4504048:-|3L:4504179:4504404:-|3L:4505308:4505400:-|3L:4505902:4507949:-
tr3L_4501652_4508433_21733,1,3L:4503464:4503532:-|3L:4503678:4504048:-|3L:4504179:4504404:-|3L:4505308:4505400:-|3L:4505902:4508353:-
tr2L_14328429_14333860_20176,1,2L:14328718:14328775:+|2L:14329112:14329171:+|2L:14330275:14330338:+|2L:14331086:14331149:+|2L:14331952:14332068:+|2L:14332687:14332763:+|2L:14332917:14332978:+|2L:14333185:14333244:+|2L:14333351:14333412:+
tr3L_9720414_9723194_14909,1,3L:9720565:9720626:-|3L:9722160:9722224:-|3L:9723039:9723105:-
tr3L_9720414_9723194_14910,1,3L:9720565:9720626:-|3L:9722160:9722218:-|3L:9723039:9723105:-
tr2L_18007360_18007842_1942,1,2L:18007493:18007548:+
tr3R_18179275_18183479_18259,2,3R:18180001:18180066:-|3R:18180625:18180685:-|3R:18180822:18180883:-|3R:18181080:18181147:-|3R:18181746:18181852:-|3R:18182533:18182596:-|3R:18183092:18183191:-
tr2L_14349114_14351513_13654,1,2L:14349639:14349709:-|2L:14349782:14351458:-
tr2L_14349020_14351513_13967,1,2L:14349639:14349709:-|2L:14349782:14351475:-
tr2L_14352594_14355085_13963,1,2L:14353636:14353697:-|2L:14354418:14354472:-|2L:14354873:14354932:-
tr3L_7465509_7468808_16380,1,3L:7465614:7465670:+|3L:7465837:7465901:+|3L:7466029:7466087:+|3L:7466179:7466247:+|3L:7466348:7466401:+|3L:7466568:7466626:+|3L:7466751:7466819:+|3L:7467075:7467129:+|3L:7467187:7467253:+|3L:7467420:7467478:+|3L:7467657:7467724:+|3L:7467858:7467920:+|3L:7468096:7468146:+
tr3L_7465509_7468808_16381,1,3L:7465614:7465670:+|3L:7465837:7465901:+|3L:7466029:7466087:+|3L:7466179:7466247:+|3L:7466348:7466401:+|3L:7466568:7466626:+|3L:7466751:7466819:+|3L:7467075:7467129:+|3L:7467187:7467253:+|3L:7467420:7467478:+|3L:7467858:7467920:+|3L:7468096:7468146:+
tr3L_7465509_7468808_16382,1,3L:7465614:7465670:+|3L:7465837:7465901:+|3L:7466029:7466087:+|3L:7466179:7466247:+|3L:7466348:7466401:+|3L:7466568:7466626:+|3L:7466751:7466819:+|3L:7467075:7467129:+|3L:7467187:7467253:+|3L:7467420:7467478:+|3L:7467657:7467724:+|3L:7467858:7467920:+|3L:7468096:7468146:+
tr3L_7465509_7468808_16383,1,3L:7465614:7465670:+|3L:7465837:7465901:+|3L:7466029:7466087:+|3L:7466179:7466247:+|3L:7466348:7466401:+|3L:7466568:7466626:+|3L:7466751:7466819:+|3L:7467075:7467129:+|3L:7467187:7467253:+|3L:7467420:7467478:+|3L:7467858:7467920:+|3L:7468096:7468146:+
tr2R_15698726_15699225_2085,1,monoexon_15698726_15699225
tr2R_15698726_15699894_7123,1,2R:15699618:15699688:-
tr2R_15698726_15701696_15478,1,2R:15699618:15699688:-|2R:15701323:15701379:-|2R:15701572:15701629:-
tr2R_15698726_15701696_15479,1,2R:15699618:15699688:-|2R:15700015:15701112:-|2R:15701323:15701379:-|2R:15701572:15701629:-
tr2R_12705172_12751545_29630,1,2R:12705636:12722305:+|2R:12723006:12734921:+|2R:12735119:12746609:+|2R:12746661:12747678:+|2R:12747747:12748913:+|2R:12749461:12749523:+|2R:12750275:12750338:+
tr2R_12705172_12751545_29631,1,2R:12705636:12722305:+|2R:12723006:12734921:+|2R:12735119:12738436:+|2R:12738504:12746609:+|2R:12746661:12747678:+|2R:12747747:12748913:+|2R:12749461:12749523:+|2R:12750275:12750338:+
tr2R_12705172_12751545_29632,1,2R:12705636:12722305:+|2R:12723006:12734921:+|2R:12735119:12738436:+|2R:12738504:12746609:+|2R:12746661:12747678:+|2R:12747747:12748913:+|2R:12749461:12749523:+|2R:12750275:12750341:+
tr3L_16986651_16994388_22553,1,3L:16986720:16990502:+|3L:16990879:16991014:+|3L:16991261:16991324:+|3L:16992298:16992360:+|3L:16992549:16992617:+|3L:16993638:16993709:+|3L:16993913:16993978:+
tr3L_16986635_16994388_22567,1,3L:16986711:16990502:+|3L:16990879:16991014:+|3L:16991261:16991324:+|3L:16992298:16992360:+|3L:16992549:16992617:+|3L:16993638:16993709:+|3L:16993913:16993978:+
tr3L_16986635_16994388_22568,1,3L:16986680:16990502:+|3L:16990879:16991014:+|3L:16991261:16991324:+|3L:16992298:16992360:+|3L:16992549:16992617:+|3L:16993638:16993709:+|3L:16993913:16993978:+
tr3L_16976344_16994388_26685,1,3L:16976771:16980559:+|3L:16983862:16985236:+|3L:16985339:16991014:+|3L:16991261:16991324:+|3L:16992298:16992360:+|3L:16992549:16992617:+|3L:16993638:16993709:+|3L:16993913:16993978:+
tr3L_16970013_16994388_27841,1,3L:16970540:16980559:+|3L:16983862:16985236:+|3L:16985339:16991014:+|3L:16991261:16991324:+|3L:16992298:16992360:+|3L:16992549:16992617:+|3L:16993638:16993709:+|3L:16993913:16993978:+
trX_8925184_9024936_30841,1,X:8925696:8999380:+|X:9000240:9000682:+|X:9002117:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020882:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+
trX_8925184_9024936_30842,1,X:8925696:8999380:+|X:9000240:9000682:+|X:9002117:9014826:+|X:9014967:9016125:+|X:9016328:9017862:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020882:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+
trX_8925184_9024936_30843,1,X:8925696:8999380:+|X:9000240:9000682:+|X:9002117:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020867:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9024261:+|X:9024418:9024624:+
trX_8925184_9024936_30844,1,X:8925696:8999380:+|X:9000240:9000682:+|X:9002117:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020867:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+
trX_8925184_9027615_30868,1,X:8925696:8999380:+|X:9000240:9000682:+|X:9002117:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020867:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+
trX_8925184_9029476_30885,1,X:8925696:8999380:+|X:9000249:9000682:+|X:9002117:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020882:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+
trX_8912368_9025808_30937,1,X:8912944:8916697:+|X:8916702:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020882:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9023742:+|X:9023795:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+|X:9024787:9025166:+
trX_8907068_9024936_30969,1,X:8907744:8908065:+|X:8908321:8916697:+|X:8916702:9013311:+|X:9014556:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020882:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+
trX_8907068_9025808_30972,1,X:8907744:8908065:+|X:8908321:8916697:+|X:8916702:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020882:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9023742:+|X:9023795:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+|X:9024787:9025166:+
trX_8907068_9025808_30973,1,X:8907744:8908065:+|X:8908321:8916697:+|X:8916702:9014829:+|X:9014967:9016125:+|X:9016328:9017844:+|X:9017988:9019405:+|X:9019783:9019851:+|X:9020031:9020882:+|X:9021291:9021359:+|X:9021652:9021726:+|X:9021952:9022018:+|X:9022239:9023275:+|X:9023326:9024074:+|X:9024137:9024261:+|X:9024418:9024624:+|X:9024787:9025166:+
tr3R_20321203_20323561_13473,1,3R:20321413:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20318835_20324196_20067,1,3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320874:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20318835_20324196_20068,1,3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320451:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20318004_20324196_21118,1,3R:20318285:20318977:+|3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320451:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20318004_20324196_21119,1,3R:20318285:20318977:+|3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320874:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20318004_20324196_21120,1,3R:20318285:20318977:+|3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320451:20321476:+|3R:20321636:20321702:+|3R:20321713:20321768:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20309344_20324196_25927,1,3R:20310638:20318977:+|3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320451:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20309344_20324196_25928,1,3R:20309630:20309904:+|3R:20310638:20318977:+|3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320451:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_20309344_20324196_25929,1,3R:20309666:20309904:+|3R:20310638:20315839:+|3R:20315940:20318977:+|3R:20319026:20319564:+|3R:20319710:20319769:+|3R:20320000:20320215:+|3R:20320451:20321476:+|3R:20321636:20321702:+|3R:20321880:20321949:+|3R:20323142:20323215:+
tr3R_9436835_9448649_24820,1,3R:9437118:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9436835_9448649_24821,1,3R:9437118:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9436835_9448649_24822,1,3R:9437118:9439346:+|3R:9439705:9440681:+|3R:9441665:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9436835_9449468_25129,1,3R:9437118:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+
tr3R_9434266_9448649_25783,1,3R:9434422:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9434266_9448649_25784,1,3R:9434422:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9434266_9449468_26007,1,3R:9434422:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+
tr3R_9432602_9448649_26198,1,3R:9432839:9440681:+|3R:9441665:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9432602_9448649_26199,1,3R:9432839:9441416:+|3R:9441665:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9436835_9455500_26819,1,3R:9437118:9439346:+|3R:9439705:9441416:+|3R:9441665:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9428561_9448649_27169,1,3R:9428652:9432032:+|3R:9432839:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9428561_9448649_27170,1,3R:9428652:9432029:+|3R:9432839:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9428561_9455500_28164,1,3R:9428652:9432032:+|3R:9432839:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9419521_9448649_28434,1,3R:9420047:9432032:+|3R:9432839:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9417940_9448649_28559,1,3R:9418000:9419783:+|3R:9420047:9432029:+|3R:9432839:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9417940_9448649_28560,1,3R:9418000:9419807:+|3R:9420047:9432029:+|3R:9432839:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9417940_9448649_28561,1,3R:9418000:9419783:+|3R:9420047:9432029:+|3R:9432839:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3R_9417940_9455500_29087,1,3R:9418000:9432029:+|3R:9432839:9444011:+|3R:9444076:9445044:+|3R:9445187:9445255:+|3R:9445895:9445969:+|3R:9446497:9447629:+
tr3L_11215779_11228546_25205,2,3L:11215810:11216586:+|3L:11217282:11222618:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11227673:+
tr3L_11215779_11228546_25206,1,3L:11215814:11216586:+|3L:11217282:11222618:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11227673:+
tr3L_11215779_11229635_25620,1,3L:11215810:11216586:+|3L:11217282:11222618:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11229113:+
tr3L_11215779_11229635_25621,1,3L:11215810:11216586:+|3L:11217282:11222618:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11227673:+|3L:11228088:11229113:+
tr3L_11214505_11228546_25675,1,3L:11214574:11216586:+|3L:11217282:11222618:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11227673:+
tr3L_11215779_11230512_25886,1,3L:11215951:11216586:+|3L:11217282:11222615:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11227673:+|3L:11228088:11229113:+
tr3L_11215779_11230745_25950,2,3L:11215987:11216586:+|3L:11217282:11222615:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11229113:+
tr3L_11214505_11229635_25988,1,3L:11214574:11216586:+|3L:11217282:11222618:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11229113:+
tr3L_11214505_11229635_25989,1,3L:11214574:11216586:+|3L:11217282:11222618:+|3L:11223565:11223704:+|3L:11224224:11224993:+|3L:11226568:11226636:+|3L:11226801:11227673:+|3L:11228088:11229113:+
tr2R_21301942_21310411_23127,1,2R:21302485:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+|2R:21308548:21309629:+|2R:21309895:21309956:+
tr2R_21299219_21309434_24071,1,2R:21299397:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+
tr2R_21299219_21310411_24554,1,2R:21299397:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+|2R:21308548:21309629:+|2R:21309895:21309956:+
tr2R_21298024_21309434_24662,1,2R:21298487:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+
tr2R_21298024_21310411_25026,1,2R:21298487:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+|2R:21308548:21309629:+|2R:21309895:21309956:+
tr2R_21295652_21309434_25589,1,2R:21296213:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+
tr2R_21295652_21309434_25590,1,2R:21296213:21299837:+|2R:21300371:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+
tr2R_21295652_21310411_25894,1,2R:21296213:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+|2R:21308548:21309629:+|2R:21309895:21309956:+
tr2R_21295652_21310411_25895,1,2R:21296213:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308292:+|2R:21308321:21308452:+|2R:21308548:21309629:+|2R:21309895:21309956:+
tr2R_21295652_21310411_25896,1,2R:21296213:21299837:+|2R:21300371:21303885:+|2R:21304019:21304079:+|2R:21304276:21304335:+|2R:21307099:21307168:+|2R:21307346:21307404:+|2R:21307639:21307705:+|2R:21307875:21307934:+|2R:21308158:21308452:+|2R:21308548:21309629:+|2R:21309895:21309956:+
tr3L_9583550_9594509_24446,1,3L:9583642:9586627:+|3L:9588046:9588240:+|3L:9588444:9591241:+|3L:9591347:9592086:+|3L:9592256:9592334:+|3L:9592456:9592727:+
