transcript_id,input_gene_id,output_gene_id
FBtr0087277,FBtr0087277,XLOC_004096
FBtr0309058,FBtr0309058,XLOC_005754
FBtr0087278,FBtr0087278,XLOC_004097
FBtr0302917,FBtr0302917,XLOC_005755
FBtr0087320,FBtr0087320,XLOC_005756
FBtr0087279,FBtr0087279,XLOC_004098
FBtr0344759,FBtr0344759,XLOC_005757
FBtr0344760,FBtr0344760,XLOC_005757
FBtr0273296,FBtr0273296,XLOC_004099
FBtr0100573,FBtr0100573,XLOC_004100
FBtr0100642,FBtr0100642,XLOC_004101
FBtr0302528,FBtr0302528,XLOC_004102
FBtr0087284,FBtr0087284,XLOC_004103
FBtr0309868,FBtr0309868,XLOC_005758
FBtr0302554,FBtr0302554,XLOC_005758
FBtr0087319,FBtr0087319,XLOC_005758
FBtr0302553,FBtr0302553,XLOC_005758
FBtr0302555,FBtr0302555,XLOC_005758
FBtr0302556,FBtr0302556,XLOC_005758
FBtr0300381,FBtr0300381,XLOC_005759
FBtr0087285,FBtr0087285,XLOC_004104
FBtr0340007,FBtr0340007,XLOC_004104
FBtr0329911,FBtr0329911,XLOC_005760
FBtr0392902,FBtr0392902,XLOC_005760
FBtr0100387,FBtr0100387,XLOC_005760
FBtr0100388,FBtr0100388,XLOC_005760
FBtr0111048,FBtr0111048,XLOC_005760
FBtr0301313,FBtr0301313,XLOC_005760
FBtr0310086,FBtr0310086,XLOC_005760
FBtr0310087,FBtr0310087,XLOC_005760
FBtr0310088,FBtr0310088,XLOC_005760
FBtr0329912,FBtr0329912,XLOC_005760
FBtr0329913,FBtr0329913,XLOC_005760
FBtr0329914,FBtr0329914,XLOC_005760
FBtr0329915,FBtr0329915,XLOC_005760
FBtr0329916,FBtr0329916,XLOC_005760
FBtr0342711,FBtr0342711,XLOC_005760
FBtr0392901,FBtr0392901,XLOC_005760
FBtr0087315,FBtr0087315,XLOC_005760
FBtr0302163,FBtr0302163,XLOC_005760
FBtr0392918,FBtr0392918,XLOC_005760
FBtr0329909,FBtr0329909,XLOC_005760
FBtr0329910,FBtr0329910,XLOC_005760
FBtr0340013,FBtr0340013,XLOC_004105
FBtr0301048,FBtr0301048,XLOC_005761
FBtr0087311,FBtr0087311,XLOC_005762
FBtr0329908,FBtr0329908,XLOC_005762
FBtr0308818,FBtr0308818,XLOC_005763
FBtr0087310,FBtr0087310,XLOC_005763
FBtr0308817,FBtr0308817,XLOC_005763
FBtr0087287,FBtr0087287,XLOC_004105
FBtr0308815,FBtr0308815,XLOC_004105
FBtr0308814,FBtr0308814,XLOC_004105
FBtr0308816,FBtr0308816,XLOC_004106
FBtr0112900,FBtr0112900,XLOC_005764
FBtr0087309,FBtr0087309,XLOC_005764
FBtr0087308,FBtr0087308,XLOC_005764
FBtr0087307,FBtr0087307,XLOC_005764
FBtr0087306,FBtr0087306,XLOC_005765
FBtr0330732,FBtr0330732,XLOC_005766
FBtr0330733,FBtr0330733,XLOC_005766
FBtr0330729,FBtr0330729,XLOC_005766
FBtr0330730,FBtr0330730,XLOC_005766
FBtr0330731,FBtr0330731,XLOC_005766
FBtr0330734,FBtr0330734,XLOC_005766
FBtr0087301,FBtr0087301,XLOC_005767
FBtr0340012,FBtr0340012,XLOC_004107
FBtr0087299,FBtr0087299,XLOC_005768
FBtr0087298,FBtr0087298,XLOC_005768
FBtr0087300,FBtr0087300,XLOC_005768
FBtr0340017,FBtr0340017,XLOC_005768
FBtr0087296,FBtr0087296,XLOC_005769
FBtr0087297,FBtr0087297,XLOC_005769
FBtr0087290,FBtr0087290,XLOC_004108
FBtr0087294,FBtr0087294,XLOC_005770
FBtr0306650,FBtr0306650,XLOC_005770
FBtr0087292,FBtr0087292,XLOC_005770
FBtr0087293,FBtr0087293,XLOC_005770
FBtr0087295,FBtr0087295,XLOC_005770
FBtr0302149,FBtr0302149,XLOC_005770
FBtr0306649,FBtr0306649,XLOC_005770
FBtr0306651,FBtr0306651,XLOC_005770
FBtr0087291,FBtr0087291,XLOC_005771
FBtr0114558,FBtr0114558,XLOC_004109
FBtr0087199,FBtr0087199,XLOC_004110
FBtr0336643,FBtr0336643,XLOC_005772
FBtr0336646,FBtr0336646,XLOC_005772
FBtr0336647,FBtr0336647,XLOC_005772
FBtr0336644,FBtr0336644,XLOC_005772
FBtr0336649,FBtr0336649,XLOC_005772
FBtr0336650,FBtr0336650,XLOC_005772
FBtr0336651,FBtr0336651,XLOC_005772
FBtr0336652,FBtr0336652,XLOC_005772
FBtr0336645,FBtr0336645,XLOC_005772
FBtr0087201,FBtr0087201,XLOC_004111
FBtr0336648,FBtr0336648,XLOC_005772
FBtr0344193,FBtr0344193,XLOC_004112
FBtr0345223,FBtr0345223,XLOC_004112
FBtr0087268,FBtr0087268,XLOC_005773
FBtr0087267,FBtr0087267,XLOC_005774
FBtr0087202,FBtr0087202,XLOC_004113
FBtr0300597,FBtr0300597,XLOC_005775
FBtr0300598,FBtr0300598,XLOC_005775
FBtr0340016,FBtr0340016,XLOC_005775
FBtr0300596,FBtr0300596,XLOC_005775
FBtr0087203,FBtr0087203,XLOC_004114
FBtr0340015,FBtr0340015,XLOC_004114
FBtr0087264,FBtr0087264,XLOC_005776
FBtr0087204,FBtr0087204,XLOC_004115
FBtr0087263,FBtr0087263,XLOC_005777
FBtr0087205,FBtr0087205,XLOC_004115
FBtr0087262,FBtr0087262,XLOC_005778
FBtr0087206,FBtr0087206,XLOC_004116
FBtr0087261,FBtr0087261,XLOC_005779
FBtr0087207,FBtr0087207,XLOC_004117
FBtr0340018,FBtr0340018,XLOC_004117
FBtr0087259,FBtr0087259,XLOC_005780
FBtr0339756,FBtr0339756,XLOC_005780
FBtr0087260,FBtr0087260,XLOC_005780
FBtr0301196,FBtr0301196,XLOC_004118
FBtr0087209,FBtr0087209,XLOC_004119
FBtr0340019,FBtr0340019,XLOC_004119
FBtr0087210,FBtr0087210,XLOC_004120
FBtr0340020,FBtr0340020,XLOC_004120
FBtr0304456,FBtr0304456,XLOC_005781
FBtr0308761,FBtr0308761,XLOC_005782
FBtr0308762,FBtr0308762,XLOC_005782
FBtr0306238,FBtr0306238,XLOC_005783
FBtr0087256,FBtr0087256,XLOC_005783
FBtr0087257,FBtr0087257,XLOC_005783
FBtr0087258,FBtr0087258,XLOC_005783
FBtr0111011,FBtr0111011,XLOC_004121
FBtr0087255,FBtr0087255,XLOC_005784
FBtr0087211,FBtr0087211,XLOC_004122
FBtr0087212,FBtr0087212,XLOC_004122
FBtr0087213,FBtr0087213,XLOC_004122
FBtr0087216,FBtr0087216,XLOC_004122
FBtr0087217,FBtr0087217,XLOC_004122
FBtr0087214,FBtr0087214,XLOC_004122
FBtr0087254,FBtr0087254,XLOC_005785
FBtr0300576,FBtr0300576,XLOC_005785
FBtr0336734,FBtr0336734,XLOC_004123
FBtr0087219,FBtr0087219,XLOC_004123
FBtr0087220,FBtr0087220,XLOC_004123
FBtr0300575,FBtr0300575,XLOC_004123
FBtr0305090,FBtr0305090,XLOC_004123
FBtr0305091,FBtr0305091,XLOC_004123
FBtr0305092,FBtr0305092,XLOC_004123
FBtr0310447,FBtr0310447,XLOC_004123
FBtr0087222,FBtr0087222,XLOC_004124
FBtr0087223,FBtr0087223,XLOC_004125
FBtr0301751,FBtr0301751,XLOC_004125
FBtr0340021,FBtr0340021,XLOC_004125
FBtr0087224,FBtr0087224,XLOC_004126
FBtr0089593,FBtr0089593,XLOC_004127
FBtr0089589,FBtr0089589,XLOC_004127
FBtr0089590,FBtr0089590,XLOC_004127
FBtr0089591,FBtr0089591,XLOC_004127
FBtr0089592,FBtr0089592,XLOC_004127
FBtr0087231,FBtr0087231,XLOC_004128
FBtr0087232,FBtr0087232,XLOC_004128
FBtr0087233,FBtr0087233,XLOC_004129
FBtr0087234,FBtr0087234,XLOC_004130
FBtr0100513,FBtr0100513,XLOC_005786
FBtr0344527,FBtr0344527,XLOC_005787
FBtr0345647,FBtr0345647,XLOC_005787
FBtr0302084,FBtr0302084,XLOC_004131
FBtr0347113,FBtr0347113,XLOC_005788
FBtr0347112,FBtr0347112,XLOC_004132
FBtr0087250,FBtr0087250,XLOC_005789
FBtr0087249,FBtr0087249,XLOC_005790
FBtr0289985,FBtr0289985,XLOC_005791
FBtr0304747,FBtr0304747,XLOC_004133
FBtr0087236,FBtr0087236,XLOC_004133
FBtr0087240,FBtr0087240,XLOC_004133
FBtr0087241,FBtr0087241,XLOC_004133
FBtr0087247,FBtr0087247,XLOC_005792
FBtr0304748,FBtr0304748,XLOC_005792
FBtr0087242,FBtr0087242,XLOC_004134
FBtr0333169,FBtr0333169,XLOC_004134
FBtr0087245,FBtr0087245,XLOC_005793
FBtr0087246,FBtr0087246,XLOC_005793
FBtr0339084,FBtr0339084,XLOC_004135
FBtr0339085,FBtr0339085,XLOC_004135
FBtr0303860,FBtr0303860,XLOC_004136
FBtr0339086,FBtr0339086,XLOC_004136
FBtr0339087,FBtr0339087,XLOC_004136
FBtr0087244,FBtr0087244,XLOC_005794
FBtr0087196,FBtr0087196,XLOC_005795
FBtr0306652,FBtr0306652,XLOC_005795
FBtr0087195,FBtr0087195,XLOC_005795
FBtr0087194,FBtr0087194,XLOC_005795
FBtr0113084,FBtr0113084,XLOC_005795
FBtr0306653,FBtr0306653,XLOC_005795
FBtr0087193,FBtr0087193,XLOC_005795
FBtr0332855,FBtr0332855,XLOC_005795
FBtr0332854,FBtr0332854,XLOC_004137
FBtr0087192,FBtr0087192,XLOC_005796
FBtr0340024,FBtr0340024,XLOC_005797
FBtr0344080,FBtr0344080,XLOC_005797
FBtr0344081,FBtr0344081,XLOC_005797
FBtr0087191,FBtr0087191,XLOC_005797
FBtr0344079,FBtr0344079,XLOC_005797
FBtr0087130,FBtr0087130,XLOC_004138
FBtr0087131,FBtr0087131,XLOC_004139
FBtr0087190,FBtr0087190,XLOC_005798
FBtr0087132,FBtr0087132,XLOC_004140
FBtr0087189,FBtr0087189,XLOC_005799
FBtr0087188,FBtr0087188,XLOC_005800
FBtr0302924,FBtr0302924,XLOC_005801
FBtr0302925,FBtr0302925,XLOC_005801
FBtr0087185,FBtr0087185,XLOC_005802
FBtr0089871,FBtr0089871,XLOC_004141
FBtr0089872,FBtr0089872,XLOC_004141
FBtr0087184,FBtr0087184,XLOC_005803
FBtr0087135,FBtr0087135,XLOC_004142
FBtr0344885,FBtr0344885,XLOC_004142
FBtr0345872,FBtr0345872,XLOC_004142
FBtr0087183,FBtr0087183,XLOC_005804
FBtr0087136,FBtr0087136,XLOC_004143
FBtr0087137,FBtr0087137,XLOC_004144
FBtr0087182,FBtr0087182,XLOC_005805
FBtr0087138,FBtr0087138,XLOC_004145
FBtr0329959,FBtr0329959,XLOC_005806
FBtr0087181,FBtr0087181,XLOC_005807
FBtr0087180,FBtr0087180,XLOC_005807
FBtr0343971,FBtr0343971,XLOC_005807
FBtr0087139,FBtr0087139,XLOC_004146
FBtr0087140,FBtr0087140,XLOC_004147
FBtr0299971,FBtr0299971,XLOC_004147
FBtr0340022,FBtr0340022,XLOC_004147
FBtr0340023,FBtr0340023,XLOC_004147
FBtr0087179,FBtr0087179,XLOC_005808
FBtr0087141,FBtr0087141,XLOC_004148
FBtr0329958,FBtr0329958,XLOC_004148
FBtr0347228,FBtr0347228,XLOC_005809
FBtr0345380,FBtr0345380,XLOC_005809
FBtr0345378,FBtr0345378,XLOC_004149
FBtr0345379,FBtr0345379,XLOC_004149
FBtr0344889,FBtr0344889,XLOC_004149
FBtr0112650,FBtr0112650,XLOC_004149
FBtr0087178,FBtr0087178,XLOC_005810
FBtr0289994,FBtr0289994,XLOC_005811
FBtr0087144,FBtr0087144,XLOC_004150
FBtr0087175,FBtr0087175,XLOC_005812
FBtr0290031,FBtr0290031,XLOC_005812
FBtr0290032,FBtr0290032,XLOC_005812
FBtr0087173,FBtr0087173,XLOC_005812
FBtr0087176,FBtr0087176,XLOC_005812
FBtr0087145,FBtr0087145,XLOC_004151
FBtr0340059,FBtr0340059,XLOC_004151
FBtr0087146,FBtr0087146,XLOC_004151
FBtr0087147,FBtr0087147,XLOC_004151
FBtr0087148,FBtr0087148,XLOC_004151
FBtr0087149,FBtr0087149,XLOC_004151
FBtr0087172,FBtr0087172,XLOC_005813
FBtr0087171,FBtr0087171,XLOC_005813
FBtr0087150,FBtr0087150,XLOC_004152
FBtr0340060,FBtr0340060,XLOC_004152
FBtr0087170,FBtr0087170,XLOC_005814
FBtr0087169,FBtr0087169,XLOC_005815
FBtr0087168,FBtr0087168,XLOC_005816
FBtr0308763,FBtr0308763,XLOC_004153
FBtr0345670,FBtr0345670,XLOC_005817
FBtr0087151,FBtr0087151,XLOC_004154
FBtr0087152,FBtr0087152,XLOC_004154
FBtr0087153,FBtr0087153,XLOC_004154
FBtr0087167,FBtr0087167,XLOC_005818
FBtr0340061,FBtr0340061,XLOC_005818
FBtr0345655,FBtr0345655,XLOC_004155
FBtr0345657,FBtr0345657,XLOC_005819
FBtr0306048,FBtr0306048,XLOC_004156
FBtr0345656,FBtr0345656,XLOC_004156
FBtr0290009,FBtr0290009,XLOC_004157
FBtr0329992,FBtr0329992,XLOC_004157
FBtr0329991,FBtr0329991,XLOC_004157
FBtr0100001,FBtr0100001,XLOC_004157
FBtr0100601,FBtr0100601,XLOC_005820
FBtr0301867,FBtr0301867,XLOC_005820
FBtr0301868,FBtr0301868,XLOC_005820
FBtr0301869,FBtr0301869,XLOC_005820
FBtr0087157,FBtr0087157,XLOC_004158
FBtr0087160,FBtr0087160,XLOC_005821
FBtr0113085,FBtr0113085,XLOC_004159
FBtr0087159,FBtr0087159,XLOC_004160
FBtr0091520,FBtr0091520,XLOC_004161
FBtr0091479,FBtr0091479,XLOC_004162
FBtr0087127,FBtr0087127,XLOC_005822
FBtr0087085,FBtr0087085,XLOC_004163
FBtr0089859,FBtr0089859,XLOC_004164
FBtr0087087,FBtr0087087,XLOC_004165
FBtr0087126,FBtr0087126,XLOC_005823
FBtr0087088,FBtr0087088,XLOC_004166
FBtr0087089,FBtr0087089,XLOC_004166
FBtr0087090,FBtr0087090,XLOC_004166
FBtr0345339,FBtr0345339,XLOC_004166
FBtr0087092,FBtr0087092,XLOC_004167
FBtr0113086,FBtr0113086,XLOC_004167
FBtr0087093,FBtr0087093,XLOC_004168
FBtr0087094,FBtr0087094,XLOC_004168
FBtr0087095,FBtr0087095,XLOC_004168
FBtr0087097,FBtr0087097,XLOC_004168
FBtr0087125,FBtr0087125,XLOC_005824
FBtr0330002,FBtr0330002,XLOC_005824
FBtr0087098,FBtr0087098,XLOC_004169
FBtr0087099,FBtr0087099,XLOC_004169
FBtr0087100,FBtr0087100,XLOC_004169
FBtr0340062,FBtr0340062,XLOC_004169
FBtr0087123,FBtr0087123,XLOC_005825
FBtr0087124,FBtr0087124,XLOC_005825
FBtr0100547,FBtr0100547,XLOC_004170
FBtr0087122,FBtr0087122,XLOC_005826
FBtr0306005,FBtr0306005,XLOC_005826
FBtr0306006,FBtr0306006,XLOC_005826
FBtr0087102,FBtr0087102,XLOC_004171
FBtr0087103,FBtr0087103,XLOC_004171
FBtr0345340,FBtr0345340,XLOC_004171
FBtr0087104,FBtr0087104,XLOC_004171
FBtr0340063,FBtr0340063,XLOC_004171
FBtr0340074,FBtr0340074,XLOC_005827
FBtr0087105,FBtr0087105,XLOC_004172
FBtr0087121,FBtr0087121,XLOC_005828
FBtr0087120,FBtr0087120,XLOC_005829
FBtr0340064,FBtr0340064,XLOC_005830
FBtr0340065,FBtr0340065,XLOC_005830
FBtr0087107,FBtr0087107,XLOC_004173
FBtr0087108,FBtr0087108,XLOC_004174
FBtr0306249,FBtr0306249,XLOC_004174
FBtr0306250,FBtr0306250,XLOC_004174
FBtr0302206,FBtr0302206,XLOC_004174
FBtr0302205,FBtr0302205,XLOC_004174
FBtr0331926,FBtr0331926,XLOC_005831
FBtr0087118,FBtr0087118,XLOC_005831
FBtr0336682,FBtr0336682,XLOC_004175
FBtr0087109,FBtr0087109,XLOC_004175
FBtr0331921,FBtr0331921,XLOC_004175
FBtr0331922,FBtr0331922,XLOC_004175
FBtr0336683,FBtr0336683,XLOC_004175
FBtr0336950,FBtr0336950,XLOC_004175
FBtr0087117,FBtr0087117,XLOC_005832
FBtr0087116,FBtr0087116,XLOC_005833
FBtr0445749,FBtr0445749,XLOC_005833
FBtr0445750,FBtr0445750,XLOC_005833
FBtr0087115,FBtr0087115,XLOC_005834
FBtr0340067,FBtr0340067,XLOC_005834
FBtr0087114,FBtr0087114,XLOC_005834
FBtr0340068,FBtr0340068,XLOC_005834
FBtr0112763,FBtr0112763,XLOC_004176
FBtr0345621,FBtr0345621,XLOC_004176
FBtr0112764,FBtr0112764,XLOC_004177
FBtr0087112,FBtr0087112,XLOC_005835
FBtr0087113,FBtr0087113,XLOC_005835
FBtr0113379,FBtr0113379,XLOC_005835
FBtr0113380,FBtr0113380,XLOC_005835
FBtr0113381,FBtr0113381,XLOC_005835
FBtr0340066,FBtr0340066,XLOC_004178
FBtr0087111,FBtr0087111,XLOC_004178
FBtr0347233,FBtr0347233,XLOC_005836
FBtr0347234,FBtr0347234,XLOC_005836
FBtr0340524,FBtr0340524,XLOC_004179
FBtr0345495,FBtr0345495,XLOC_005837
FBtr0300312,FBtr0300312,XLOC_005837
FBtr0087083,FBtr0087083,XLOC_005838
FBtr0345494,FBtr0345494,XLOC_005839
FBtr0087082,FBtr0087082,XLOC_005839
FBtr0345493,FBtr0345493,XLOC_005840
FBtr0087081,FBtr0087081,XLOC_005840
FBtr0087080,FBtr0087080,XLOC_005841
FBtr0091496,FBtr0091496,XLOC_005842
FBtr0303024,FBtr0303024,XLOC_005842
FBtr0087079,FBtr0087079,XLOC_005843
FBtr0113088,FBtr0113088,XLOC_005843
FBtr0113089,FBtr0113089,XLOC_005843
FBtr0304679,FBtr0304679,XLOC_005843
FBtr0304680,FBtr0304680,XLOC_005843
FBtr0330003,FBtr0330003,XLOC_005843
FBtr0346959,FBtr0346959,XLOC_005843
FBtr0113087,FBtr0113087,XLOC_005843
FBtr0112382,FBtr0112382,XLOC_004180
FBtr0087021,FBtr0087021,XLOC_004181
FBtr0300043,FBtr0300043,XLOC_005843
FBtr0305318,FBtr0305318,XLOC_004182
FBtr0305319,FBtr0305319,XLOC_004182
FBtr0345492,FBtr0345492,XLOC_005844
FBtr0087078,FBtr0087078,XLOC_005844
FBtr0340069,FBtr0340069,XLOC_004183
FBtr0091510,FBtr0091510,XLOC_004184
FBtr0087025,FBtr0087025,XLOC_004185
FBtr0087024,FBtr0087024,XLOC_004185
FBtr0087027,FBtr0087027,XLOC_004186
FBtr0087026,FBtr0087026,XLOC_004186
FBtr0087028,FBtr0087028,XLOC_004186
FBtr0087029,FBtr0087029,XLOC_004186
FBtr0087030,FBtr0087030,XLOC_004186
FBtr0087031,FBtr0087031,XLOC_004186
FBtr0087032,FBtr0087032,XLOC_004187
FBtr0300552,FBtr0300552,XLOC_005845
FBtr0340525,FBtr0340525,XLOC_004188
FBtr0340078,FBtr0340078,XLOC_004189
FBtr0340079,FBtr0340079,XLOC_004189
FBtr0340080,FBtr0340080,XLOC_005846
FBtr0087033,FBtr0087033,XLOC_004190
FBtr0308764,FBtr0308764,XLOC_004190
FBtr0308765,FBtr0308765,XLOC_005847
FBtr0308766,FBtr0308766,XLOC_005847
FBtr0345377,FBtr0345377,XLOC_004191
FBtr0345376,FBtr0345376,XLOC_004191
FBtr0112765,FBtr0112765,XLOC_004191
FBtr0112766,FBtr0112766,XLOC_004192
FBtr0310102,FBtr0310102,XLOC_004193
FBtr0310103,FBtr0310103,XLOC_004193
FBtr0304404,FBtr0304404,XLOC_004193
FBtr0087076,FBtr0087076,XLOC_005848
FBtr0340526,FBtr0340526,XLOC_004194
FBtr0340527,FBtr0340527,XLOC_004195
FBtr0087036,FBtr0087036,XLOC_004196
FBtr0087075,FBtr0087075,XLOC_005849
FBtr0100440,FBtr0100440,XLOC_004197
FBtr0100436,FBtr0100436,XLOC_004197
FBtr0100438,FBtr0100438,XLOC_004197
FBtr0332946,FBtr0332946,XLOC_004197
FBtr0100437,FBtr0100437,XLOC_004197
FBtr0309761,FBtr0309761,XLOC_004198
FBtr0087073,FBtr0087073,XLOC_005850
FBtr0087074,FBtr0087074,XLOC_005850
FBtr0087072,FBtr0087072,XLOC_005850
FBtr0332947,FBtr0332947,XLOC_004199
FBtr0345627,FBtr0345627,XLOC_004199
FBtr0087042,FBtr0087042,XLOC_004200
FBtr0087043,FBtr0087043,XLOC_004201
FBtr0087044,FBtr0087044,XLOC_004202
FBtr0087045,FBtr0087045,XLOC_004203
FBtr0087071,FBtr0087071,XLOC_005851
FBtr0340070,FBtr0340070,XLOC_004204
FBtr0304460,FBtr0304460,XLOC_005852
FBtr0087047,FBtr0087047,XLOC_004205
FBtr0331960,FBtr0331960,XLOC_004206
FBtr0087048,FBtr0087048,XLOC_004206
FBtr0112819,FBtr0112819,XLOC_004206
FBtr0305070,FBtr0305070,XLOC_004206
FBtr0087049,FBtr0087049,XLOC_004206
FBtr0331961,FBtr0331961,XLOC_004207
FBtr0331962,FBtr0331962,XLOC_004208
FBtr0305069,FBtr0305069,XLOC_004206
FBtr0087050,FBtr0087050,XLOC_004209
FBtr0112383,FBtr0112383,XLOC_005853
FBtr0087070,FBtr0087070,XLOC_005854
FBtr0112692,FBtr0112692,XLOC_005855
FBtr0112691,FBtr0112691,XLOC_005855
FBtr0112384,FBtr0112384,XLOC_004210
FBtr0340071,FBtr0340071,XLOC_004210
FBtr0339071,FBtr0339071,XLOC_004211
FBtr0339072,FBtr0339072,XLOC_004211
FBtr0339073,FBtr0339073,XLOC_004211
FBtr0087054,FBtr0087054,XLOC_004212
FBtr0087067,FBtr0087067,XLOC_005856
FBtr0340075,FBtr0340075,XLOC_004213
FBtr0340076,FBtr0340076,XLOC_004214
FBtr0340072,FBtr0340072,XLOC_004215
FBtr0087056,FBtr0087056,XLOC_004215
FBtr0344458,FBtr0344458,XLOC_005857
FBtr0100120,FBtr0100120,XLOC_005857
FBtr0336870,FBtr0336870,XLOC_005857
FBtr0344459,FBtr0344459,XLOC_005857
FBtr0344460,FBtr0344460,XLOC_005857
FBtr0346515,FBtr0346515,XLOC_005857
FBtr0087060,FBtr0087060,XLOC_005858
FBtr0087059,FBtr0087059,XLOC_005859
FBtr0087057,FBtr0087057,XLOC_004216
FBtr0087058,FBtr0087058,XLOC_005860
FBtr0086966,FBtr0086966,XLOC_004217
FBtr0306574,FBtr0306574,XLOC_004217
FBtr0340073,FBtr0340073,XLOC_005861
FBtr0087019,FBtr0087019,XLOC_005861
FBtr0114627,FBtr0114627,XLOC_005861
FBtr0114628,FBtr0114628,XLOC_005861
FBtr0087017,FBtr0087017,XLOC_005862
FBtr0087016,FBtr0087016,XLOC_005862
FBtr0300573,FBtr0300573,XLOC_005862
FBtr0340126,FBtr0340126,XLOC_005862
FBtr0086967,FBtr0086967,XLOC_004218
FBtr0086968,FBtr0086968,XLOC_004218
FBtr0340132,FBtr0340132,XLOC_005863
FBtr0344891,FBtr0344891,XLOC_005863
FBtr0086969,FBtr0086969,XLOC_004219
FBtr0086970,FBtr0086970,XLOC_004219
FBtr0086971,FBtr0086971,XLOC_004219
FBtr0305083,FBtr0305083,XLOC_004219
FBtr0340124,FBtr0340124,XLOC_004219
FBtr0344871,FBtr0344871,XLOC_005864
FBtr0306912,FBtr0306912,XLOC_005864
FBtr0306913,FBtr0306913,XLOC_005864
FBtr0307338,FBtr0307338,XLOC_005865
FBtr0344931,FBtr0344931,XLOC_005866
FBtr0344932,FBtr0344932,XLOC_005867
FBtr0331984,FBtr0331984,XLOC_004220
FBtr0086972,FBtr0086972,XLOC_004220
FBtr0086973,FBtr0086973,XLOC_004221
FBtr0086974,FBtr0086974,XLOC_004222
FBtr0340125,FBtr0340125,XLOC_004222
FBtr0086975,FBtr0086975,XLOC_004223
FBtr0087014,FBtr0087014,XLOC_005868
FBtr0306810,FBtr0306810,XLOC_005869
FBtr0087013,FBtr0087013,XLOC_005869
FBtr0300276,FBtr0300276,XLOC_004224
FBtr0300277,FBtr0300277,XLOC_004224
FBtr0087012,FBtr0087012,XLOC_005870
FBtr0087011,FBtr0087011,XLOC_005870
FBtr0300958,FBtr0300958,XLOC_005870
FBtr0087010,FBtr0087010,XLOC_005870
FBtr0273340,FBtr0273340,XLOC_005870
FBtr0273341,FBtr0273341,XLOC_005870
FBtr0113378,FBtr0113378,XLOC_005870
FBtr0087009,FBtr0087009,XLOC_005870
FBtr0302611,FBtr0302611,XLOC_005870
FBtr0087008,FBtr0087008,XLOC_005871
FBtr0087007,FBtr0087007,XLOC_005871
FBtr0086979,FBtr0086979,XLOC_004225
FBtr0087006,FBtr0087006,XLOC_005872
FBtr0333551,FBtr0333551,XLOC_005872
FBtr0087005,FBtr0087005,XLOC_005872
FBtr0100258,FBtr0100258,XLOC_005872
FBtr0273336,FBtr0273336,XLOC_004226
FBtr0333550,FBtr0333550,XLOC_004226
FBtr0273337,FBtr0273337,XLOC_004226
FBtr0086981,FBtr0086981,XLOC_004227
FBtr0086982,FBtr0086982,XLOC_004227
FBtr0345521,FBtr0345521,XLOC_005873
FBtr0087004,FBtr0087004,XLOC_005873
FBtr0345516,FBtr0345516,XLOC_004228
FBtr0110777,FBtr0110777,XLOC_005874
FBtr0086983,FBtr0086983,XLOC_004229
FBtr0087002,FBtr0087002,XLOC_005875
FBtr0340127,FBtr0340127,XLOC_004230
FBtr0086984,FBtr0086984,XLOC_004230
FBtr0345520,FBtr0345520,XLOC_005876
FBtr0110768,FBtr0110768,XLOC_004231
FBtr0086985,FBtr0086985,XLOC_004232
FBtr0345517,FBtr0345517,XLOC_004232
FBtr0340134,FBtr0340134,XLOC_004233
FBtr0345518,FBtr0345518,XLOC_004233
FBtr0086986,FBtr0086986,XLOC_004234
FBtr0086987,FBtr0086987,XLOC_004235
FBtr0345519,FBtr0345519,XLOC_004235
FBtr0304891,FBtr0304891,XLOC_005877
FBtr0304890,FBtr0304890,XLOC_005878
FBtr0340128,FBtr0340128,XLOC_004236
FBtr0091925,FBtr0091925,XLOC_004238
FBtr0087001,FBtr0087001,XLOC_004399
FBtr0086988,FBtr0086988,XLOC_004237
FBtr0091605,FBtr0091605,XLOC_005879
FBtr0346643,FBtr0346643,XLOC_004239
FBtr0086989,FBtr0086989,XLOC_004239
FBtr0087000,FBtr0087000,XLOC_005880
FBtr0086999,FBtr0086999,XLOC_005881
FBtr0086998,FBtr0086998,XLOC_005882
FBtr0329878,FBtr0329878,XLOC_005883
FBtr0086997,FBtr0086997,XLOC_005883
FBtr0340129,FBtr0340129,XLOC_004240
FBtr0445674,FBtr0445674,XLOC_005884
FBtr0340130,FBtr0340130,XLOC_005885
FBtr0345671,FBtr0345671,XLOC_004241
FBtr0086990,FBtr0086990,XLOC_004242
FBtr0306290,FBtr0306290,XLOC_004243
FBtr0310346,FBtr0310346,XLOC_004244
FBtr0347531,FBtr0347531,XLOC_005886
FBtr0086996,FBtr0086996,XLOC_005887
FBtr0300762,FBtr0300762,XLOC_005888
FBtr0310349,FBtr0310349,XLOC_005889
FBtr0306715,FBtr0306715,XLOC_004245
FBtr0306714,FBtr0306714,XLOC_004245
FBtr0304895,FBtr0304895,XLOC_005890
FBtr0347117,FBtr0347117,XLOC_004246
FBtr0086991,FBtr0086991,XLOC_004244
FBtr0086992,FBtr0086992,XLOC_004244
FBtr0306601,FBtr0306601,XLOC_004244
FBtr0306603,FBtr0306603,XLOC_004244
FBtr0306604,FBtr0306604,XLOC_004244
FBtr0306606,FBtr0306606,XLOC_004244
FBtr0336940,FBtr0336940,XLOC_004244
FBtr0336941,FBtr0336941,XLOC_004244
FBtr0336942,FBtr0336942,XLOC_004244
